rosbagTimestamp,iTOW,version,numSvs,reserved0,sv,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags
1605092376018746375,298794000,1,11,"[0, 0]",,0,2,31,-91,0,0,6,0,3,28,-91,0,0,6,0,4,34,-91,0,0,6,0,6,36,-91,0,0,6,0,7,28,-91,0,0,6,0,9,35,-91,0,0,6,0,19,29,-91,0,0,6,6,255,38,-91,0,0,3,6,255,41,-91,0,0,3,6,255,42,-91,0,0,3,6,255,40,-91,0,0,3
1605092378019287732,298796000,1,11,"[0, 0]",,0,2,31,-91,0,0,6,0,3,28,-91,0,0,6,0,4,34,-91,0,0,6,0,6,36,-91,0,0,6,0,7,28,-91,0,0,6,0,9,34,-91,0,0,6,0,19,29,-91,0,0,6,6,255,38,-91,0,0,3,6,255,41,-91,0,0,3,6,255,42,-91,0,0,3,6,255,40,-91,0,0,3
1605092380019338548,298798000,1,11,"[0, 0]",,0,2,31,-91,0,0,6,0,3,29,-91,0,0,6,0,4,34,-91,0,0,6,0,6,36,-91,0,0,6,0,7,28,-91,0,0,6,0,9,34,-91,0,0,6,0,19,29,-91,0,0,6,6,2,38,-91,0,0,2067,6,3,42,-91,0,0,2067,6,4,40,-91,0,0,2067,6,12,42,-91,0,0,2067
1605092382023215235,298800000,1,15,"[0, 0]",,0,2,31,-91,0,0,6,0,3,29,-91,0,0,6,0,4,34,-91,0,0,6,0,6,36,-91,0,0,6,0,7,28,-91,0,0,6,0,9,34,-91,0,0,6,0,19,29,-91,0,0,6,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,2,38,32,76,0,2335,6,3,42,79,360,0,2335,6,4,40,34,274,0,2335,6,12,41,38,67,-2,2335,6,255,34,-91,0,0,3
1605092384025742616,298802000,1,15,"[0, 0]",,0,2,31,-91,0,0,7,0,3,29,-91,0,0,7,0,4,34,-91,0,0,7,0,6,36,-91,0,0,7,0,7,28,-91,0,0,7,0,9,34,-91,0,0,7,0,19,29,-91,0,0,7,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,2,38,32,76,-1,2335,6,3,42,79,360,-3,2335,6,4,40,34,274,-1,2335,6,12,41,38,67,2,2335,6,255,34,-91,0,0,3
1605092386025604994,298804000,1,15,"[0, 0]",,0,2,31,-91,0,0,7,0,3,29,-91,0,0,7,0,4,34,-91,0,0,7,0,6,36,-91,0,0,7,0,7,28,-91,0,0,7,0,9,34,-91,0,0,7,0,19,29,-91,0,0,7,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,2,38,32,76,0,2335,6,3,42,79,360,-2,2335,6,4,40,34,274,0,2335,6,12,41,38,67,0,2335,6,255,34,-91,0,0,3
1605092388023272615,298806000,1,16,"[0, 0]",,0,2,31,-91,0,0,7,0,3,29,-91,0,0,7,0,4,34,-91,0,0,7,0,6,36,-91,0,0,7,0,7,28,-91,0,0,7,0,9,34,-91,0,0,7,0,19,29,-91,0,0,7,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,2,38,32,76,0,2335,6,3,42,79,360,0,2335,6,4,40,34,274,1,2335,6,12,41,38,67,-1,2335,6,255,34,-91,0,0,6,6,255,33,-91,0,0,3
1605092390032214370,298808000,1,16,"[0, 0]",,0,2,31,31,309,97,2335,0,3,29,30,113,-80,2335,0,4,34,63,78,-14,2335,0,6,36,58,251,38,2335,0,7,28,17,177,-128,2335,0,9,34,71,219,31,2335,0,19,30,-91,0,0,7,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,2,38,32,76,18,2335,6,3,42,79,360,5,2335,6,4,40,34,274,4,2335,6,12,41,38,67,-3,2335,6,255,34,-91,0,0,6,6,255,32,-91,0,0,3
1605092392034413753,298810000,1,16,"[0, 0]",,0,2,31,31,309,63,2335,0,3,29,30,113,-74,2335,0,4,34,63,78,-18,2335,0,6,36,58,251,34,2335,0,7,28,17,177,-123,2335,0,9,34,71,219,32,2335,0,19,29,-91,0,0,7,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,30,26,186,0,1795,6,2,38,32,76,21,2335,6,3,42,79,0,4,2335,6,4,40,34,274,4,2335,6,12,41,38,67,0,2335,6,255,34,-91,0,0,7,6,255,32,-91,0,0,3
1605092394032485296,298812000,1,16,"[0, 0]",,0,2,31,31,309,45,2335,0,3,29,30,113,-106,2335,0,4,34,63,78,-19,2335,0,6,36,58,251,33,2335,0,7,28,17,177,-121,2335,0,9,34,71,219,35,2335,0,19,29,-91,0,0,7,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,1795,6,2,38,32,76,26,2335,6,3,42,79,0,2,2335,6,4,40,34,274,2,2335,6,12,41,38,67,3,2335,6,255,33,-91,0,0,7,6,255,32,-91,0,0,3
1605092396031847860,298814000,1,16,"[0, 0]",,0,2,31,31,309,68,2335,0,3,29,30,113,-90,2335,0,4,34,63,78,-22,2335,0,6,36,58,251,35,2335,0,7,28,17,177,-116,2335,0,9,34,71,219,37,2335,0,19,29,10,238,-70,2335,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,30,26,186,0,1795,6,2,38,32,76,28,2335,6,3,42,79,0,0,2335,6,4,40,34,274,1,2335,6,12,41,38,67,0,2335,6,255,33,-91,0,0,7,6,255,32,-91,0,0,6
1605092398033732115,298816000,1,16,"[0, 0]",,0,2,31,31,309,46,2335,0,3,29,30,113,-112,2335,0,4,34,63,78,-24,2335,0,6,36,58,251,35,2335,0,7,28,17,177,-109,2335,0,9,34,71,219,41,2335,0,19,30,10,238,-63,2335,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,1798,6,2,38,32,76,28,2335,6,3,42,79,0,-6,2335,6,4,40,34,274,-2,2335,6,12,41,38,67,1,2335,6,255,33,-91,0,0,7,6,255,32,-91,0,0,7
1605092400033349613,298818000,1,17,"[0, 0]",,0,2,31,31,309,27,2335,0,3,29,30,113,-106,2335,0,4,34,63,78,-27,2335,0,6,37,58,251,37,2335,0,7,28,17,177,-110,2335,0,9,34,71,219,44,2335,0,19,30,10,238,-92,2335,0,26,0,-91,0,0,1,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,1798,6,2,38,32,76,25,2335,6,3,42,79,0,-11,2335,6,4,40,34,274,-3,2335,6,12,41,38,67,-1,2335,6,255,33,-91,0,0,7,6,255,32,-91,0,0,7
1605092402031980788,298820000,1,17,"[0, 0]",,0,2,31,31,309,51,2335,0,3,29,30,113,-129,2335,0,4,34,63,78,-26,2335,0,6,36,58,251,37,2335,0,7,28,17,177,-85,2335,0,9,34,71,219,45,2335,0,19,29,10,238,-43,2335,0,26,24,-91,0,0,3,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,30,26,186,0,1796,6,2,38,32,76,25,2335,6,3,42,79,0,-12,2335,6,4,40,34,274,-3,2335,6,12,41,38,67,0,2335,6,255,32,-91,0,0,7,6,255,32,-91,0,0,7
1605092404030426065,298822000,1,17,"[0, 0]",,0,2,31,31,309,29,2335,0,3,29,30,113,-94,2335,0,4,34,63,78,-28,2335,0,6,37,58,251,37,2335,0,7,27,17,177,-65,2335,0,9,34,71,219,43,2335,0,19,29,10,238,-55,2335,0,26,26,-91,0,0,3,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,1798,6,2,38,32,76,25,2335,6,3,42,79,1,-11,2335,6,4,40,35,274,-1,2335,6,12,41,38,67,0,2335,6,255,32,-91,0,0,7,6,255,32,-91,0,0,7
1605092406027372436,298824000,1,17,"[0, 0]",,0,2,31,31,309,40,2335,0,3,29,30,113,-88,2335,0,4,34,63,78,-30,2335,0,6,37,58,251,35,2335,0,7,28,17,177,-55,2335,0,9,34,71,219,44,2335,0,19,29,9,238,-46,2335,0,26,27,-91,0,0,3,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,1798,6,2,38,32,76,23,2335,6,3,42,79,1,-11,2335,6,4,40,35,274,1,2335,6,12,41,38,67,0,2335,6,255,31,-91,0,0,7,6,255,32,-91,0,0,7
1605092408030612647,298826000,1,17,"[0, 0]",,0,2,31,31,309,17,2335,0,3,29,30,113,-102,2335,0,4,33,63,78,-31,2335,0,6,37,58,251,33,2335,0,7,28,17,177,-58,2335,0,9,34,71,219,47,2335,0,19,29,9,238,-69,2335,0,26,27,-91,0,0,3,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,1798,6,2,38,32,76,23,2335,6,3,42,79,1,-13,2335,6,4,40,35,274,-1,2335,6,12,41,38,67,0,2335,6,255,30,-91,0,0,7,6,255,32,-91,0,0,7
1605092410034773280,298828000,1,18,"[0, 0]",,0,2,31,31,309,26,2335,0,3,30,30,113,-110,2335,0,4,34,63,78,-33,2335,0,6,37,58,251,28,2335,0,7,28,17,177,-69,2335,0,9,34,71,219,45,2335,0,19,29,9,238,-89,2335,0,26,27,-91,0,0,3,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,30,26,186,0,2311,2,5,0,-91,0,0,1,6,2,38,32,76,19,2335,6,3,42,79,1,-13,2335,6,4,40,35,274,-2,2335,6,12,41,38,67,-2,2335,6,18,30,27,218,175,2335,6,19,32,48,277,93,2335
1605092412034334708,298830000,1,19,"[0, 0]",,0,2,31,31,309,24,2335,0,3,30,30,113,-118,2335,0,4,34,63,78,-32,2335,0,6,37,58,251,26,2335,0,7,28,17,177,-52,2335,0,9,34,72,219,41,2335,0,19,30,9,238,-70,2335,0,26,27,-91,0,0,6,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2311,2,5,0,-91,0,0,1,2,6,0,-91,0,0,1,6,2,38,32,76,17,2335,6,3,42,79,1,-9,2335,6,4,40,35,274,3,2335,6,12,41,38,67,0,2335,6,18,30,27,218,196,2335,6,19,32,48,277,94,2335
1605092414034608684,298832000,1,18,"[0, 0]",,0,2,31,31,309,9,2335,0,3,30,30,114,-145,2335,0,4,34,63,78,-28,2335,0,6,37,58,250,29,2335,0,7,28,17,177,-76,2335,0,9,34,72,219,37,2335,0,19,29,9,238,-99,2335,0,26,27,-91,0,0,6,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2311,2,6,0,-91,0,0,1,6,2,38,32,76,16,2335,6,3,42,79,1,-7,2335,6,4,40,35,274,1,2335,6,12,41,38,67,-5,2335,6,18,30,27,218,234,2335,6,19,32,48,277,90,2335
1605092416036625558,298834000,1,18,"[0, 0]",,0,2,31,31,309,34,2335,0,3,30,30,114,-153,2335,0,4,34,63,78,-31,2335,0,6,37,58,250,25,2335,0,7,28,17,177,-86,2335,0,9,34,72,219,32,2335,0,19,29,9,238,-105,2335,0,26,27,-91,0,0,6,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2311,2,8,0,-91,0,0,1,6,2,38,32,76,20,2335,6,3,42,79,1,-8,2335,6,4,40,35,274,-2,2335,6,12,41,38,67,-10,2335,6,18,30,27,218,218,2334,6,19,32,48,277,86,2335
1605092420034883335,298838000,1,17,"[0, 0]",,0,2,31,31,308,38,2335,0,3,30,30,114,-126,2335,0,4,33,63,78,-34,2335,0,6,37,58,250,22,2335,0,7,29,17,177,-144,2335,0,9,35,72,218,30,2335,0,19,29,9,238,-54,2335,0,26,27,-91,0,0,6,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2311,6,2,38,32,76,18,6431,6,3,42,79,1,-6,2335,6,4,40,35,274,0,2335,6,12,41,38,67,-5,2335,6,18,31,27,218,124,2334,6,19,32,48,277,82,2335
1605092422038047023,298840000,1,17,"[0, 0]",,0,2,31,31,308,32,2335,0,3,30,30,114,-134,2335,0,4,34,63,78,-36,2335,0,6,37,58,250,19,2335,0,7,29,17,177,-170,2335,0,9,35,72,218,31,2335,0,19,29,9,238,-73,2335,0,26,27,-91,0,0,6,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2311,6,2,38,31,76,18,6431,6,3,42,79,1,-7,2335,6,4,40,35,274,-2,2335,6,12,41,38,67,-6,2335,6,18,31,27,218,98,2334,6,19,32,48,277,79,2335
1605092424034983162,298842000,1,18,"[0, 0]",,0,2,31,31,308,30,2335,0,3,30,30,114,-101,2335,0,4,33,63,78,-32,2335,0,6,37,58,250,16,2335,0,7,29,17,177,-130,2335,0,9,35,72,218,33,2335,0,19,29,9,238,-78,2335,0,26,27,-91,0,0,6,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2311,2,13,0,-91,0,0,1,6,2,38,31,76,20,6431,6,3,42,79,2,-9,6431,6,4,40,35,274,-5,2335,6,12,41,38,67,-2,2335,6,18,31,27,218,80,2335,6,19,32,48,277,77,2335
1605092426034922665,298844000,1,18,"[0, 0]",,0,2,31,31,308,17,2335,0,3,30,30,114,-102,2335,0,4,33,63,78,-31,2335,0,6,37,58,250,14,2335,0,7,30,18,177,-153,2335,0,9,35,72,218,27,2335,0,19,29,9,238,-73,2335,0,26,26,-91,0,0,7,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2311,2,13,0,-91,0,0,1,6,2,38,31,76,20,6431,6,3,42,79,2,-7,6431,6,4,40,35,274,-9,2335,6,12,41,38,67,1,2335,6,18,32,27,218,61,2335,6,19,32,48,277,76,2335
1605092428036613258,298846000,1,18,"[0, 0]",,0,2,31,31,308,13,2335,0,3,30,30,114,-129,2335,0,4,33,63,78,-32,2335,0,6,37,58,250,19,2335,0,7,30,18,177,-186,2335,0,9,35,72,218,26,2335,0,19,29,9,238,-43,2335,0,26,27,-91,0,0,7,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2310,2,13,0,-91,0,0,1,6,2,38,31,76,23,6431,6,3,42,79,2,-7,6431,6,4,40,35,274,-12,6431,6,12,41,38,67,4,2335,6,18,32,27,218,64,2335,6,19,32,48,277,76,2335
1605092430035697570,298848000,1,17,"[0, 0]",,0,2,31,32,308,-4,2335,0,3,29,30,114,-130,2335,0,4,33,63,78,-34,2335,0,6,37,57,250,18,2335,0,7,30,18,177,-186,2335,0,9,35,72,218,26,2335,0,19,29,9,238,-44,2335,0,26,27,-91,0,0,7,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2310,6,2,38,31,76,23,6431,6,3,42,79,2,-6,6431,6,4,40,35,274,-13,6431,6,12,41,38,67,5,2335,6,18,33,27,218,25,2335,6,19,32,48,277,72,2335
1605092432035188249,298850000,1,17,"[0, 0]",,0,2,31,32,308,15,2335,0,3,29,30,114,-115,2335,0,4,33,63,78,-34,2335,0,6,37,57,250,19,2335,0,7,30,18,177,-198,2335,0,9,35,72,218,23,2335,0,19,29,9,238,-59,2335,0,26,26,14,55,-151,2335,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2310,6,2,38,31,76,22,6431,6,3,42,79,2,-7,6431,6,4,40,35,274,-16,6431,6,12,41,38,67,8,2335,6,18,33,27,218,42,2335,6,19,32,48,277,69,2335
1605092434036431874,298852000,1,17,"[0, 0]",,0,2,31,32,308,3,2335,0,3,30,30,114,-84,2335,0,4,33,63,78,-35,2335,0,6,37,57,250,20,2335,0,7,30,18,177,-171,2335,0,9,35,72,218,24,2335,0,19,29,9,238,-62,2335,0,26,26,14,55,-150,2335,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2310,6,2,38,31,76,22,6431,6,3,42,79,2,-8,6431,6,4,40,35,274,-15,6431,6,12,41,38,67,8,2335,6,18,32,27,218,48,2335,6,19,32,48,277,71,2335
1605092436036295826,298854000,1,17,"[0, 0]",,0,2,31,32,308,-24,2335,0,3,29,30,114,-68,2335,0,4,33,63,78,-35,2335,0,6,37,57,250,16,2335,0,7,30,18,177,-158,2335,0,9,35,72,218,25,2335,0,19,29,9,238,-47,2335,0,26,27,14,55,-150,2335,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,31,26,186,0,2310,6,2,38,31,76,20,6431,6,3,42,79,2,-7,6431,6,4,40,35,274,-16,6431,6,12,41,38,67,6,2335,6,18,32,27,218,52,2335,6,19,32,48,277,68,2335
