rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1605265982073996192,,1,,1605265982,57238817,"""base_imu""",,32.25,-7.375,-52.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982097721650,,2,,1605265982,81212759,"""base_imu""",,33.375,-7.75,-53.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982148326713,,3,,1605265982,133909463,"""base_imu""",,33.75,-8.1875,-52.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982192917051,,4,,1605265982,179524421,"""base_imu""",,34.1875,-7.0625,-52.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982247163820,,5,,1605265982,229083299,"""base_imu""",,33.375,-7.375,-52.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982290728577,,6,,1605265982,279333114,"""base_imu""",,33.375,-7.375,-52.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982341412393,,7,,1605265982,329410791,"""base_imu""",,34.1875,-7.375,-52.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982389857816,,8,,1605265982,379676818,"""base_imu""",,34.1875,-7.75,-52.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982445290198,,9,,1605265982,428592205,"""base_imu""",,34.1875,-8.1875,-52.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982489915832,,10,,1605265982,478710889,"""base_imu""",,32.25,-7.375,-53.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982546543301,,11,,1605265982,532633304,"""base_imu""",,33.375,-8.1875,-53.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982600458226,,12,,1605265982,582085132,"""base_imu""",,33.0625,-7.0625,-52.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982650501235,,13,,1605265982,633064985,"""base_imu""",,34.1875,-7.75,-52.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982699166787,,14,,1605265982,681922912,"""base_imu""",,34.1875,-7.75,-52.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982747945717,,15,,1605265982,732161521,"""base_imu""",,34.5625,-7.375,-52.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982797874133,,16,,1605265982,782481431,"""base_imu""",,33.375,-7.375,-52.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982848462459,,17,,1605265982,831917285,"""base_imu""",,33.75,-7.375,-52.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982897257102,,18,,1605265982,881826400,"""base_imu""",,33.0625,-7.375,-52.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265982946794504,,19,,1605265982,931477546,"""base_imu""",,33.75,-7.0625,-53.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983017305109,,20,,1605265982,982061862,"""base_imu""",,34.1875,-7.375,-53.25,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983060841514,,21,,1605265983,34382820,"""base_imu""",,33.375,-7.375,-52.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983099091843,,22,,1605265983,82679271,"""base_imu""",,33.75,-7.375,-51.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983147096748,,23,,1605265983,131876707,"""base_imu""",,33.375,-7.375,-52.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983196528998,,24,,1605265983,182193756,"""base_imu""",,34.1875,-7.375,-53.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983248427452,,25,,1605265983,232453346,"""base_imu""",,34.1875,-7.375,-54.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983297257999,,26,,1605265983,281294107,"""base_imu""",,33.75,-7.375,-52.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983347311215,,27,,1605265983,331360101,"""base_imu""",,33.75,-7.75,-52.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983396349412,,28,,1605265983,381830692,"""base_imu""",,33.0625,-7.0625,-52.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983446773481,,29,,1605265983,431428670,"""base_imu""",,34.5625,-7.75,-52.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983497319600,,30,,1605265983,482202053,"""base_imu""",,33.375,-6.25,-52.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605265983545775006,,31,,1605265983,531277656,"""base_imu""",,34.1875,-6.6875,-52.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
