rosbagTimestamp,data
1607615217615524319,0
1607615217646707979,0
1607615217677458929,0
1607615217708818529,0
1607615217738047440,0
1607615217769664867,0
1607615217799945826,0
1607615217830558214,0
1607615217862072600,0
1607615217892682588,0
1607615217921686216,0
1607615217953542911,0
1607615217983809662,0
1607615218013886938,0
1607615218044775170,0
1607615218076089745,0
1607615218105784136,0
1607615218138009764,0
1607615218168716201,0
1607615218198485825,0
1607615218229369353,0
1607615218259479142,0
1607615218290616562,0
1607615218320929938,0
1607615218352395682,0
1607615218381852662,0
1607615218414344406,0
1607615218444574292,0
1607615218474302219,0
1607615218505532185,0
1607615218538068985,0
1607615218567157991,0
1607615218597260740,0
1607615218628610163,0
1607615218658982963,0
1607615218689461590,0
1607615218720176539,0
1607615218749892530,0
1607615218781222209,0
1607615218812502863,0
1607615218843642171,0
1607615218873492308,0
1607615218904852931,0
1607615218934600315,0
1607615218965454498,0
1607615218997274008,0
1607615219027262228,0
1607615219056704615,0
1607615219087735473,0
1607615219118963518,0
1607615219149134140,0
1607615219179905379,0
1607615219210941805,0
1607615219241538833,0
1607615219273785742,0
1607615219303462532,0
1607615219333252060,0
1607615219363893441,0
1607615219394639847,0
1607615219426069592,0
1607615219457710187,0
1607615219486588694,0
1607615219517837764,0
1607615219549032336,0
1607615219579287631,0
1607615219610201560,0
1607615219643046621,0
1607615219671851815,0
1607615219701973444,0
1607615219733099664,0
1607615219763084747,0
1607615219793291497,0
1607615219824658745,0
1607615219855513409,0
1607615219887131668,0
1607615219917431987,0
1607615219947732435,0
1607615219977875952,0
1607615220009238048,0
1607615220039573472,0
1607615220070281030,0
1607615220100966219,0
1607615220131587536,0
1607615220163102657,0
1607615220192318609,0
1607615220223439773,0
1607615220259254798,0
1607615220285339376,0
1607615220315911892,0
1607615220346516888,0
1607615220377388672,0
1607615220407943460,0
1607615220438424806,0
1607615220468556099,0
1607615220499585422,0
1607615220529851789,0
1607615220561306846,0
1607615220592800815,0
1607615220622211714,0
1607615220652062011,0
1607615220684033203,0
1607615220714450869,0
1607615220745043609,0
1607615220776905744,0
1607615220806353731,0
1607615220837090889,0
1607615220867405897,0
1607615220898447444,0
1607615220929454398,0
1607615220959850495,0
1607615220989804026,0
1607615221020129914,0
1607615221051562411,0
1607615221081996141,0
1607615221113161529,0
1607615221143770398,0
1607615221174387810,0
1607615221204386301,0
1607615221235501833,0
1607615221265368835,0
1607615221296369133,0
1607615221326577643,0
1607615221358404386,0
1607615221388856548,0
1607615221419774029,0
1607615221449600998,0
1607615221481956580,0
1607615221512582921,0
1607615221542121021,0
1607615221573473741,0
1607615221603715788,0
1607615221633846473,0
1607615221664508302,0
1607615221695946047,0
1607615221726429537,0
1607615221757792273,0
1607615221788374421,0
1607615221817899337,0
1607615221848464461,0
1607615221879555801,0
1607615221911441136,0
1607615221940832386,0
1607615221972315156,0
1607615222002784918,0
1607615222033746272,0
1607615222063658650,0
1607615222095307630,0
1607615222126624669,0
1607615222157856394,0
1607615222186983897,0
1607615222218072740,0
1607615222248073792,0
1607615222279654963,0
1607615222310701150,0
1607615222340384405,0
1607615222371061434,0
1607615222401661950,0
1607615222432351716,0
1607615222462885639,0
1607615222493574093,0
1607615222525172096,0
1607615222555120155,0
1607615222586019780,0
1607615222617246897,0
1607615222647731732,0
1607615222678651901,0
1607615222711010011,0
1607615222739877094,0
1607615222772214404,0
1607615222801471861,0
1607615222833458958,0
1607615222862389177,0
1607615222894484308,0
1607615222924437071,0
1607615222956015873,0
1607615222986647270,0
1607615223017059432,0
1607615223046534556,0
1607615223078778104,0
1607615223109151833,0
1607615223139337496,0
1607615223169979549,0
1607615223200991783,0
