rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1604398683483878240,,1455,,1604398683,483340096,"""gps""",,0,11,56.158225099999996,10.2164219,69.111,"[327.067225, 0.0, 0.0, 0.0, 327.067225, 0.0, 0.0, 0.0, 450.16108899999995]",2
1604398684482234816,,1456,,1604398684,481708928,"""gps""",,0,11,56.1582292,10.2164191,69.159,"[324.36010000000005, 0.0, 0.0, 0.0, 324.36010000000005, 0.0, 0.0, 0.0, 451.817536]",2
1604398685483689568,,1457,,1604398685,482156576,"""gps""",,0,11,56.158235299999994,10.2164173,68.715,"[320.911396, 0.0, 0.0, 0.0, 320.911396, 0.0, 0.0, 0.0, 452.62562499999996]",2
1604398686484499488,,1458,,1604398686,482914784,"""gps""",,0,11,56.1582413,10.2164146,68.342,"[317.8019290000001, 0.0, 0.0, 0.0, 317.8019290000001, 0.0, 0.0, 0.0, 453.178944]",2
1604398687484552608,,1459,,1604398687,483634176,"""gps""",,0,11,56.1582448,10.2164112,68.542,"[314.778564, 0.0, 0.0, 0.0, 314.778564, 0.0, 0.0, 0.0, 453.434436]",2
1604398688483709952,,1460,,1604398688,483120032,"""gps""",,0,11,56.1582492,10.2164083,68.522,"[312.05222499999996, 0.0, 0.0, 0.0, 312.05222499999996, 0.0, 0.0, 0.0, 454.030864]",2
1604398689483537696,,1461,,1604398689,483210240,"""gps""",,0,11,56.1582557,10.216405199999999,68.168,"[309.58402499999994, 0.0, 0.0, 0.0, 309.58402499999994, 0.0, 0.0, 0.0, 454.67032900000004]",2
1604398690483675328,,1462,,1604398690,482850304,"""gps""",,0,11,56.1582631,10.2164028,67.754,"[306.285001, 0.0, 0.0, 0.0, 306.285001, 0.0, 0.0, 0.0, 454.883584]",2
1604398691484264576,,1463,,1604398691,482751360,"""gps""",,0,11,56.1582693,10.2163998,67.537,"[303.700329, 0.0, 0.0, 0.0, 303.700329, 0.0, 0.0, 0.0, 456.377769]",2
1604398692483761952,,1464,,1604398692,482931904,"""gps""",,0,11,56.1582741,10.2163975,67.539,"[299.22080399999993, 0.0, 0.0, 0.0, 299.22080399999993, 0.0, 0.0, 0.0, 455.609025]",2
1604398693483887808,,1465,,1604398693,483127552,"""gps""",,0,11,56.1582776,10.216395799999999,67.519,"[295.461721, 0.0, 0.0, 0.0, 295.461721, 0.0, 0.0, 0.0, 455.267569]",2
1604398694483278688,,1466,,1604398694,482356448,"""gps""",,0,11,56.1582827,10.2163957,67.144,"[291.21422500000006, 0.0, 0.0, 0.0, 291.21422500000006, 0.0, 0.0, 0.0, 453.775204]",2
1604398695485176160,,1467,,1604398695,484302112,"""gps""",,0,11,56.1582843,10.216397599999999,67.18,"[287.777296, 0.0, 0.0, 0.0, 287.777296, 0.0, 0.0, 0.0, 452.62562499999996]",2
1604398696482705888,,1468,,1604398696,481748480,"""gps""",,0,11,56.1582866,10.2163965,67.315,"[285.846649, 0.0, 0.0, 0.0, 285.846649, 0.0, 0.0, 0.0, 452.157696]",2
1604398697480893120,,1469,,1604398697,480133568,"""gps""",,0,11,56.1582872,10.2163978,67.663,"[282.542481, 0.0, 0.0, 0.0, 282.542481, 0.0, 0.0, 0.0, 450.543076]",2
1604398698484386848,,1470,,1604398698,483122816,"""gps""",,0,11,56.1582891,10.2164001,67.575,"[279.424656, 0.0, 0.0, 0.0, 279.424656, 0.0, 0.0, 0.0, 448.719489]",2
1604398699485007936,,1471,,1604398699,484127520,"""gps""",,0,11,56.158290799999996,10.2164003,67.833,"[276.62342400000006, 0.0, 0.0, 0.0, 276.62342400000006, 0.0, 0.0, 0.0, 446.98416399999996]",2
1604398700483159424,,1472,,1604398700,482191328,"""gps""",,0,11,56.1582942,10.2163991,67.795,"[273.770116, 0.0, 0.0, 0.0, 273.770116, 0.0, 0.0, 0.0, 445.167801]",2
1604398701482647328,,1473,,1604398701,482131360,"""gps""",,0,11,56.1582976,10.216399899999999,67.677,"[271.030369, 0.0, 0.0, 0.0, 271.030369, 0.0, 0.0, 0.0, 443.27091599999994]",2
1604398702482598368,,1474,,1604398702,481966624,"""gps""",,0,11,56.158297399999995,10.216403,67.851,"[268.63210000000004, 0.0, 0.0, 0.0, 268.63210000000004, 0.0, 0.0, 0.0, 441.88244100000003]",2
1604398703483366528,,1475,,1604398703,482738656,"""gps""",,0,11,56.1582991,10.2164029,68.026,"[266.17922500000003, 0.0, 0.0, 0.0, 266.17922500000003, 0.0, 0.0, 0.0, 440.622081]",2
1604398704482505952,,1476,,1604398704,482109504,"""gps""",,0,11,56.1582984,10.2164019,67.733,"[264.647824, 0.0, 0.0, 0.0, 264.647824, 0.0, 0.0, 0.0, 439.405444]",2
1604398705484206912,,1477,,1604398705,482261408,"""gps""",,0,11,56.158296,10.2164012,67.366,"[265.0384, 0.0, 0.0, 0.0, 265.0384, 0.0, 0.0, 0.0, 439.782841]",2
1604398706483278432,,1478,,1604398706,482763200,"""gps""",,0,11,56.158281099999996,10.2164109,67.834,"[266.73422400000004, 0.0, 0.0, 0.0, 266.73422400000004, 0.0, 0.0, 0.0, 441.126009]",2
1604398707484703200,,1479,,1604398707,484012512,"""gps""",,0,11,56.1582715,10.2164187,68.278,"[270.07635600000003, 0.0, 0.0, 0.0, 270.07635600000003, 0.0, 0.0, 0.0, 443.1025]",2
1604398708483536928,,1480,,1604398708,482795104,"""gps""",,0,11,56.158255399999994,10.2164288,69.021,"[274.167364, 0.0, 0.0, 0.0, 274.167364, 0.0, 0.0, 0.0, 445.167801]",2
1604398709483042688,,1481,,1604398709,482553664,"""gps""",,0,11,56.1582556,10.2164208,68.874,"[280.42851599999995, 0.0, 0.0, 0.0, 280.42851599999995, 0.0, 0.0, 0.0, 448.88896900000003]",2
1604398710480473280,,1482,,1604398710,479678816,"""gps""",,0,11,56.158256099999996,10.216412799999999,68.88,"[286.42177599999997, 0.0, 0.0, 0.0, 286.42177599999997, 0.0, 0.0, 0.0, 452.88096099999996]",2
1604398711484051808,,1483,,1604398711,483411904,"""gps""",,0,11,56.158257,10.2164058,68.675,"[292.957456, 0.0, 0.0, 0.0, 292.957456, 0.0, 0.0, 0.0, 456.2496]",2
1604398712484370400,,1484,,1604398712,483942304,"""gps""",,0,11,56.1582752,10.2163854,68.259,"[301.23073600000004, 0.0, 0.0, 0.0, 301.23073600000004, 0.0, 0.0, 0.0, 460.016704]",2
1604398713484103200,,1485,,1604398713,483119520,"""gps""",,0,11,56.158273699999995,10.216379,68.572,"[311.557801, 0.0, 0.0, 0.0, 311.557801, 0.0, 0.0, 0.0, 463.15344100000004]",2
1604398714484010656,,1486,,1604398714,483485280,"""gps""",,0,11,56.158260999999996,10.216382699999999,68.57600000000001,"[322.13070400000004, 0.0, 0.0, 0.0, 322.13070400000004, 0.0, 0.0, 0.0, 465.65324100000004]",2
1604398715482787552,,1487,,1604398715,481953248,"""gps""",,0,11,56.1582601,10.216377,68.622,"[330.36697599999997, 0.0, 0.0, 0.0, 330.36697599999997, 0.0, 0.0, 0.0, 468.9390250000001]",2
1604398716484101760,,1488,,1604398716,483341152,"""gps""",,0,11,56.158246899999995,10.2163871,69.66,"[333.391081, 0.0, 0.0, 0.0, 333.391081, 0.0, 0.0, 0.0, 470.89]",2
1604398717483685440,,1489,,1604398717,483322944,"""gps""",,0,11,56.158240799999994,10.216390299999999,70.643,"[336.979449, 0.0, 0.0, 0.0, 336.979449, 0.0, 0.0, 0.0, 477.42250000000007]",2
1604398718484359168,,1490,,1604398718,483874848,"""gps""",,0,11,56.1582357,10.216392299999999,71.57900000000001,"[340.218025, 0.0, 0.0, 0.0, 340.218025, 0.0, 0.0, 0.0, 484.17601600000006]",2
1604398719484043936,,1491,,1604398719,482376032,"""gps""",,0,11,56.1582241,10.216401399999999,73.063,"[343.10152899999997, 0.0, 0.0, 0.0, 343.10152899999997, 0.0, 0.0, 0.0, 483.252289]",2
1604398720483193248,,1492,,1604398720,482064768,"""gps""",,0,11,56.158224499999996,10.216400799999999,73.964,"[344.622096, 0.0, 0.0, 0.0, 344.622096, 0.0, 0.0, 0.0, 480.8810409999999]",2
1604398721483458304,,1493,,1604398721,482799872,"""gps""",,0,11,56.1582182,10.216404599999999,74.69500000000001,"[349.01712399999997, 0.0, 0.0, 0.0, 349.01712399999997, 0.0, 0.0, 0.0, 478.253161]",2
1604398723481895008,,1494,,1604398723,481091488,"""gps""",,0,11,56.158205499999994,10.216411899999999,74.965,"[359.70915600000006, 0.0, 0.0, 0.0, 359.70915600000006, 0.0, 0.0, 0.0, 477.116649]",2
1604398724483602272,,1495,,1604398724,482888384,"""gps""",,0,11,56.158218999999995,10.2164025,74.933,"[364.73360399999996, 0.0, 0.0, 0.0, 364.73360399999996, 0.0, 0.0, 0.0, 478.865689]",2
1604398725483559072,,1496,,1604398725,482918432,"""gps""",,0,11,56.1582285,10.2163968,74.06400000000001,"[370.98612099999997, 0.0, 0.0, 0.0, 370.98612099999997, 0.0, 0.0, 0.0, 483.340225]",2
1604398726484166272,,1497,,1604398726,483822592,"""gps""",,0,11,56.1582377,10.2163939,73.089,"[374.848321, 0.0, 0.0, 0.0, 374.848321, 0.0, 0.0, 0.0, 486.820096]",2
1604398727484361280,,1498,,1604398727,483709504,"""gps""",,0,11,56.1582462,10.2163931,72.211,"[376.20481600000005, 0.0, 0.0, 0.0, 376.20481600000005, 0.0, 0.0, 0.0, 484.48412099999996]",2
1604398728484380224,,1499,,1604398728,483474272,"""gps""",,0,11,56.1582497,10.2163889,71.371,"[380.09401599999995, 0.0, 0.0, 0.0, 380.09401599999995, 0.0, 0.0, 0.0, 483.8240159999999]",2
1604398729484609792,,1500,,1604398729,483140608,"""gps""",,0,11,56.1582574,10.2163755,70.74,"[384.90516099999996, 0.0, 0.0, 0.0, 384.90516099999996, 0.0, 0.0, 0.0, 481.978116]",2
1604398730483027136,,1501,,1604398730,482359040,"""gps""",,0,11,56.1582571,10.2163826,70.072,"[389.86502500000006, 0.0, 0.0, 0.0, 389.86502500000006, 0.0, 0.0, 0.0, 478.8219240000001]",2
