rosbagTimestamp,linear,x,y,z,angular,x,y,z
1604398683169102784,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398684166593792,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398685169275424,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398686167985600,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398687169730112,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398688170400192,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398689173567712,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398690174284704,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398691177274176,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398692179581312,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398693177064320,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398694179072160,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398695178163072,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398696183153056,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398697180709088,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398698181143680,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398699182483136,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398700183362944,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398701190809184,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398702185366272,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398703186077760,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1604398703366541824,,0.012073283083736897,0.0,0.0,,0.0,-0.0,-0.0
1604398703394078112,,0.07511810213327408,0.0,0.0,,0.0,-0.0,-0.0
1604398703405862656,,0.1299389749765396,0.0,0.0,,0.0,-0.0,-0.0
1604398703433728704,,0.19573046267032623,0.0,0.0,,0.0,-0.0,-0.0
1604398703446054656,,0.26152193546295166,0.0,0.0,,0.0,-0.0,-0.0
1604398703469449408,,0.3149775266647339,0.0,0.0,,0.0,-0.0,-0.0
1604398703493858336,,0.38626232743263245,0.0,0.0,,0.0,-0.0,-0.0
1604398703513597472,,0.41915807127952576,0.0,0.0,,0.0,-0.0,-0.0
1604398703529319392,,0.4685016870498657,0.0,0.0,,0.0,-0.0,-0.0
1604398703548805536,,0.49865075945854187,0.0,0.0,,0.0,-0.0,-0.0
1604398703566745024,,0.5,0.0,0.0,,0.0,-0.0,-0.0
1604398704572697920,,0.5,0.0,0.0,,0.0,-0.0,-0.0
