rosbagTimestamp,iTOW,version,numSvs,reserved0,sv,-,gnssId,svId,cno,elev,azim,prRes,flags
1605088775087499943,18000,1,1,"[0, 0]",,6,255,31,-91,0,0,3
1605088777088873140,20000,1,1,"[0, 0]",,6,255,31,-91,0,0,3
1605088779088267946,22000,1,1,"[0, 0]",,6,3,31,-91,0,0,2067
1605088781111334325,295197100,1,1,"[0, 0]",,6,3,31,-91,0,0,2327
1605088783109205464,295199100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,34,-91,0,0,3
1605088785110466627,295201100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,34,-91,0,0,3
1605088787110704801,295203100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,33,-91,0,0,3
1605088789110406713,295205100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,33,-91,0,0,3
1605088791110614710,295207100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,33,-91,0,0,6
1605088793110442414,295209100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,33,-91,0,0,7
1605088795110895598,295211100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,33,-91,0,0,7
1605088797110495427,295213100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,33,-91,0,0,7
1605088799110728255,295215100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,33,-91,0,0,7
1605088801109274183,295217100,1,2,"[0, 0]",,6,3,30,-91,0,0,2327,6,255,33,-91,0,0,7
1605088803110384045,295219100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,33,-91,0,0,7
1605088805109765150,295221100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,33,-91,0,0,7
1605088807110107066,295223100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,255,33,-91,0,0,7
1605088809110199571,295225100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,12,33,-91,0,0,2327
1605088811110555471,295227100,1,2,"[0, 0]",,6,3,31,-91,0,0,2327,6,12,33,-91,0,0,2327
1605088813111712116,295229100,1,3,"[0, 0]",,6,3,31,-91,0,0,2327,6,12,33,-91,0,0,2327,6,255,0,-91,0,0,1
1605088815110119160,295231100,1,3,"[0, 0]",,6,3,31,-91,0,0,2327,6,12,33,-91,0,0,2327,6,255,32,-91,0,0,3
1605088817111418910,295233100,1,3,"[0, 0]",,6,3,31,-91,0,0,2327,6,12,33,-91,0,0,2327,6,255,31,-91,0,0,3
1605088819109999171,295235100,1,3,"[0, 0]",,6,3,31,-91,0,0,2326,6,12,33,-91,0,0,2327,6,255,31,-91,0,0,3
1605088821112140050,295237100,1,3,"[0, 0]",,6,3,31,-91,0,0,2326,6,12,33,-91,0,0,2327,6,255,30,-91,0,0,6
1605088823110415796,295239100,1,3,"[0, 0]",,6,3,31,-91,0,0,6422,6,12,32,-91,0,0,2327,6,255,31,-91,0,0,6
1605088825110095493,295241100,1,3,"[0, 0]",,6,3,31,-91,0,0,6422,6,12,32,-91,0,0,2327,6,255,31,-91,0,0,7
1605088827110825251,295243100,1,3,"[0, 0]",,6,3,31,-91,0,0,6423,6,12,33,-91,0,0,2327,6,255,31,-91,0,0,7
1605088829110038862,295245100,1,3,"[0, 0]",,6,3,31,-91,0,0,6423,6,12,32,-91,0,0,2327,6,255,31,-91,0,0,7
1605088831109030455,295247100,1,3,"[0, 0]",,6,3,31,-91,0,0,6423,6,12,32,-91,0,0,2327,6,255,31,-91,0,0,7
1605088833110082903,295249100,1,3,"[0, 0]",,6,3,30,-91,0,0,6423,6,12,32,-91,0,0,2327,6,255,31,-91,0,0,7
1605088835110622482,295251100,1,3,"[0, 0]",,6,3,31,-91,0,0,6423,6,12,32,-91,0,0,2327,6,255,30,-91,0,0,7
1605088837110048894,295253100,1,3,"[0, 0]",,6,3,31,-91,0,0,6423,6,12,32,-91,0,0,2327,6,255,30,-91,0,0,7
1605088841125433273,295257100,1,8,"[0, 0]",,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,2,24,60,55,0,4628,6,3,30,59,266,12,6431,6,4,24,9,254,0,4628,6,12,32,21,98,-4,2335,6,17,30,21,192,-24,2335
1605088843127546340,295259100,1,8,"[0, 0]",,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,2,23,60,55,0,4628,6,3,31,59,267,7,6431,6,4,24,9,254,0,4628,6,12,32,21,98,4,2335,6,17,30,21,192,-42,2334
1605088845126952783,295261100,1,8,"[0, 0]",,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,2,23,60,55,0,4628,6,3,30,59,267,29,6431,6,4,23,9,254,0,4628,6,12,33,21,98,-1,2335,6,17,30,21,192,-71,2334
1605088847129346013,295263100,1,8,"[0, 0]",,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,2,23,60,55,0,4628,6,3,30,59,267,8,6431,6,4,24,9,254,0,4628,6,12,32,21,98,0,2335,6,17,30,21,192,-21,2334
