rosbagTimestamp,linear,x,y,z,angular,x,y,z
1605273875002986917,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1605273876008023522,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1605273877009408560,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1605273878006778540,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1605273878534650445,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1605273878561981403,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1605273878574236112,,0.014803886413574219,0.0,0.0,,0.0,0.0,-0.0
1605273878619713818,,0.04222235828638077,0.0,0.0,,0.0,0.0,-0.0
1605273878623710411,,0.06141689419746399,0.0,0.0,,0.0,0.0,-0.0
1605273878665504968,,0.07786476612091064,0.0,0.0,,0.0,0.0,-0.0
1605273878678672745,,0.0943126380443573,0.0,0.0,,0.0,0.0,-0.0
1605273878821891770,,0.10801383852958679,0.0,0.0,,0.0,0.0,-0.0
1605273878950741052,,0.14638684689998627,0.0,0.0,,0.0,0.0,-0.0
1605273879032718723,,0.17928259074687958,0.0,0.0,,0.0,0.0,-0.0
1605273879032754116,,0.1998424232006073,0.0,0.0,,0.0,0.0,-0.0
1605273879032770596,,0.22862620651721954,0.0,0.0,,0.0,0.0,-0.0
1605273879032784324,,0.242343470454216,0.0,0.0,,0.0,0.0,-0.0
1605273879259738866,,0.2656339108943939,0.0,0.0,,0.0,0.0,-0.0
1605273879349390870,,0.28482845425605774,0.0,0.0,,0.0,0.0,-0.0
1605273879349418038,,0.31772419810295105,0.0,0.0,,0.0,0.0,-0.0
1605273879349439575,,0.35061994194984436,0.0,0.0,,0.0,0.0,-0.0
1605273879431052985,,0.3903743028640747,0.0,0.0,,0.0,0.0,-0.0
1605273879431091738,,0.423270046710968,0.0,0.0,,0.0,0.0,-0.0
1605273879431145274,,0.44656047224998474,0.0,0.0,,0.0,0.0,-0.0
1605273879447077788,,0.4753442704677582,0.0,0.0,,0.0,0.0,-0.0
1605273879480417075,,0.4959040880203247,0.0,0.0,,0.0,0.0,-0.0
1605273879879382992,,0.5,0.0,0.0,,0.0,0.0,-0.0
1605273880224520158,,0.5,0.0,0.0,,0.0,0.0,-0.0
1605273881226587183,,0.5,0.0,0.0,,0.0,0.0,-0.0
1605273881682737220,,0.5,0.0,0.0,,0.0,0.0,-0.0
1605273881726824957,,0.5,0.0,0.0,,0.0,0.0,0.037831708788871765
1605273881746751952,,0.5,0.0,0.0,,0.0,0.0,0.07622078061103821
1605273881760163571,,0.5,0.0,0.0,,0.0,0.0,0.12283378839492798
1605273881804029449,,0.5,0.0,0.0,,0.0,0.0,0.1557295322418213
1605273881818547738,,0.5,0.0,0.0,,0.0,0.0,0.1940864771604538
1605273881868933280,,0.5,0.0,0.0,,0.0,0.0,0.2544167637825012
1605273881897710047,,0.5,0.0,0.0,,0.0,0.0,0.29277369379997253
1605273881983210000,,0.5,0.0,0.0,,0.0,0.0,0.32020822167396545
1605273882017953560,,0.5,0.0,0.0,,0.0,0.0,0.35310396552085876
