rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1605273874657200366,,1,,1605273874,633076906,"""base_imu""",,-0.008179210156869926,-0.01318439846182018,0.7295977537691509,0.6838185924433864,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.0625,-0.125,-0.0625,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,0.018,0.069,0.0050000000000000044,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1605273874696660559,,2,,1605273874,682882308,"""base_imu""",,-0.008179210156869926,-0.01318439846182018,0.7295977537691509,0.6838185924433864,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.125,0.125,-0.125,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,0.007999999999999998,0.059000000000000004,0.0050000000000000044,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1605273874747292344,,3,,1605273874,732841014,"""base_imu""",,-0.008179210156869926,-0.01318439846182018,0.7295977537691509,0.6838185924433864,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.125,-0.1875,-0.0625,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,0.007999999999999998,0.049,-0.015000000000000013,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1605273874797292538,,4,,1605273874,782834529,"""base_imu""",,-0.008179210156869926,-0.01318439846182018,0.7295977537691509,0.6838185924433864,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.0,-0.125,0.0,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,0.018,0.049,0.015000000000000013,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1605273874850085245,,5,,1605273874,832813024,"""base_imu""",,-0.008179210156869926,-0.01318439846182018,0.7295977537691509,0.6838185924433864,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.0,0.0625,-0.0625,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,0.018,0.069,-0.0050000000000000044,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1605273874896351569,,6,,1605273874,882862567,"""base_imu""",,-0.008179210156869926,-0.01318439846182018,0.7295977537691509,0.6838185924433864,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.0,-0.1875,-0.0625,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,0.018,0.059000000000000004,-0.015000000000000013,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1605273874946334931,,7,,1605273874,932873249,"""base_imu""",,-0.008179210156869926,-0.01318439846182018,0.7295977537691509,0.6838185924433864,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.0,0.0,0.0625,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,0.018,0.079,0.024999999999999967,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1605273874996308564,,8,,1605273874,982852458,"""base_imu""",,-0.008179210156869926,-0.01318439846182018,0.7295977537691509,0.6838185924433864,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.0,-0.0625,-0.1875,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,0.007999999999999998,0.049,-0.0050000000000000044,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1605273875045272105,,9,,1605273875,32869577,"""base_imu""",,-0.008179210156869926,-0.01318439846182018,0.7295977537691509,0.6838185924433864,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.0,0.125,-0.0625,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,0.018,0.059000000000000004,-0.0050000000000000044,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1605273875097699240,,10,,1605273875,82849502,"""base_imu""",,-0.008179210156869926,-0.01318439846182018,0.7295977537691509,0.6838185924433864,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.0,0.0625,0.0,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,0.018,0.039,0.015000000000000013,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
