rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1605273874647017393,,3993,,1605273874,646244008,"""base_gps""",,0,11,56.1582522,10.2163474,66.991,"[0.27878400000000003, 0.0, 0.0, 0.0, 0.27878400000000003, 0.0, 0.0, 0.0, 0.620944]",2
1605273874745903751,,3994,,1605273874,745402017,"""base_gps""",,0,11,56.1582523,10.2163475,66.983,"[0.27878400000000003, 0.0, 0.0, 0.0, 0.27878400000000003, 0.0, 0.0, 0.0, 0.620944]",2
1605273874848533994,,3995,,1605273874,847745505,"""base_gps""",,0,11,56.1582523,10.2163475,66.989,"[0.27878400000000003, 0.0, 0.0, 0.0, 0.27878400000000003, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273874946167505,,3996,,1605273874,945474952,"""base_gps""",,0,11,56.158252399999995,10.216347599999999,66.98,"[0.27878400000000003, 0.0, 0.0, 0.0, 0.27878400000000003, 0.0, 0.0, 0.0, 0.620944]",2
1605273875046522648,,3997,,1605273875,45369386,"""base_gps""",,0,11,56.158252499999996,10.216347599999999,66.987,"[0.27878400000000003, 0.0, 0.0, 0.0, 0.27878400000000003, 0.0, 0.0, 0.0, 0.620944]",2
1605273875145083466,,3998,,1605273875,144458658,"""base_gps""",,0,11,56.158252499999996,10.2163477,66.981,"[0.27878400000000003, 0.0, 0.0, 0.0, 0.27878400000000003, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273875250085002,,3999,,1605273875,246621824,"""base_gps""",,0,11,56.1582526,10.2163478,66.97,"[0.27878400000000003, 0.0, 0.0, 0.0, 0.27878400000000003, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273875345857401,,4000,,1605273875,344640043,"""base_gps""",,0,11,56.1582526,10.216347899999999,66.97,"[0.27878400000000003, 0.0, 0.0, 0.0, 0.27878400000000003, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273875448680575,,4001,,1605273875,448275898,"""base_gps""",,0,11,56.1582527,10.216347899999999,66.95700000000001,"[0.27878400000000003, 0.0, 0.0, 0.0, 0.27878400000000003, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273875545419354,,4002,,1605273875,544796627,"""base_gps""",,0,11,56.1582528,10.216348,66.95100000000001,"[0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273875649214444,,4003,,1605273875,647679705,"""base_gps""",,0,11,56.1582528,10.2163481,66.94800000000001,"[0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273875746162986,,4004,,1605273875,745672804,"""base_gps""",,0,11,56.1582529,10.216348199999999,66.944,"[0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273875848423208,,4005,,1605273875,847663295,"""base_gps""",,0,11,56.1582529,10.216348199999999,66.94200000000001,"[0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273875945951405,,4006,,1605273875,945439911,"""base_gps""",,0,11,56.158252999999995,10.2163483,66.93,"[0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273876048672081,,4007,,1605273876,47743430,"""base_gps""",,0,11,56.158253099999996,10.2163484,66.929,"[0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273876146037844,,4008,,1605273876,145591535,"""base_gps""",,0,11,56.1582532,10.216348499999999,66.926,"[0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273876247173061,,4009,,1605273876,246668479,"""base_gps""",,0,11,56.1582532,10.216348499999999,66.922,"[0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.6193690000000001]",2
1605273876344512904,,4010,,1605273876,343727102,"""base_gps""",,0,11,56.1582533,10.2163486,66.916,"[0.277729, 0.0, 0.0, 0.0, 0.277729, 0.0, 0.0, 0.0, 0.6193690000000001]",2
