rosbagTimestamp,linear,x,y,z,angular,x,y,z
1603802022448553144,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802023440282136,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802024500158680,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802025322144856,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802027014477656,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802027531161816,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802028535808984,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802029606015000,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802030518212440,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802031351072344,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802032505764984,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802033765820184,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802034796705688,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802036098518424,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802036561210488,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802037476904024,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802039179347480,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802040300510328,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802041284230392,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802042036306456,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802043025110456,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802043730713464,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802044478617752,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802045450681176,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802046358295096,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802047325742648,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802048401511992,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802049481022712,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802050550211192,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802051413478648,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802052542390136,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802053293602168,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802054393858168,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802055506796120,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802056517386744,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802059254603064,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802059254615928,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802059653876888,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802060339975928,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802061371481464,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802062302400152,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802063280405304,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802064463203160,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802065414893496,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802066555697592,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802067293616248,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802068528918712,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802069326422584,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802070529950616,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802071727907448,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802072365631256,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802073482112984,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802074471030584,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802075671946104,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802076323376280,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802077961275736,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802078976629240,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802079611608248,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802080868395448,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802081994271992,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802082941950936,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802086065172472,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802086065206712,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802086440688280,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802086482839224,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802087784160856,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802088386044792,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802089318623512,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802090506722264,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802091420903416,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802092860064408,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802093649148568,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
1603802094923811960,,-0.0,0.0,0.0,,0.0,-0.0,-0.0
