rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1603802019202918808,,21410,,1603802019,165392875,"""base_imu""",,0.0026857107977781847,0.009094793383385216,-0.6605017396081304,-0.7508392846243057,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,-0.0625,0.0,-0.125,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,-0.035,-0.026999999999999996,-0.020999999999999963,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1603802019231458840,,21411,,1603802019,214955568,"""base_imu""",,0.0026857107977781847,0.009094793383385216,-0.6605017396081304,-0.7508392846243057,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,-0.0625,0.0625,0.0,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,-0.055,-0.047,-0.05099999999999999,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1603802019289239544,,21412,,1603802019,265260457,"""base_imu""",,0.0026857107977781847,0.009094793383385216,-0.6605017396081304,-0.7508392846243057,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.0,0.1875,-0.0625,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,-0.065,-0.037000000000000005,-0.020999999999999963,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1603802019336673592,,21413,,1603802019,315097570,"""base_imu""",,0.0026857107977781847,0.009094793383385216,-0.6605017396081304,-0.7508392846243057,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,0.0,0.0,-0.125,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,-0.055,-0.026999999999999996,0.039000000000000035,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1603802019381426328,,21414,,1603802019,364968538,"""base_imu""",,0.0026857107977781847,0.009094793383385216,-0.6605017396081304,-0.7508392846243057,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,-0.125,0.0625,-0.0625,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,-0.055,-0.037000000000000005,-0.04099999999999998,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1603802019454513848,,21415,,1603802019,423898696,"""base_imu""",,0.0026857107977781847,0.009094793383385216,-0.6605017396081304,-0.7508392846243057,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,-0.0625,-0.125,-0.125,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,-0.055,-0.026999999999999996,0.009000000000000008,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1603802019489288440,,21416,,1603802019,465830802,"""base_imu""",,0.0026857107977781847,0.009094793383385216,-0.6605017396081304,-0.7508392846243057,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,-0.0625,0.1875,0.0,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,-0.045000000000000005,-0.047,-0.05099999999999999,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1603802019540128568,,21417,,1603802019,514964818,"""base_imu""",,0.0026857107977781847,0.009094793383385216,-0.6605017396081304,-0.7508392846243057,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,-0.0625,0.0,-0.0625,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,-0.055,-0.056999999999999995,-0.030999999999999972,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1603802019594171768,,21418,,1603802019,565712451,"""base_imu""",,0.0026857107977781847,0.009094793383385216,-0.6605017396081304,-0.7508392846243057,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,-0.1875,-0.0625,0.0,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,-0.055,-0.026999999999999996,-0.010999999999999954,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
1603802019651472344,,21419,,1603802019,615339994,"""base_imu""",,0.0026857107977781847,0.009094793383385216,-0.6605017396081304,-0.7508392846243057,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]",,-0.0625,0.0,0.0625,"[0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003]",,-0.045000000000000005,-0.056999999999999995,-0.020999999999999963,"[0.6, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.6]"
