rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1603802019463914296,,1028,,1603802019,455465208,"""gps""",,0,11,56.158399499999994,10.2162781,46.456,"[343.69452100000007, 0.0, 0.0, 0.0, 343.69452100000007, 0.0, 0.0, 0.0, 571.066609]",2
1603802020456552952,,1029,,1603802020,455879288,"""gps""",,0,11,56.158393399999994,10.2162954,46.389,"[347.5987359999999, 0.0, 0.0, 0.0, 347.5987359999999, 0.0, 0.0, 0.0, 573.2672490000001]",2
1603802021453927256,,1030,,1603802021,453488440,"""gps""",,0,11,56.1583884,10.2163027,46.281,"[353.17684899999995, 0.0, 0.0, 0.0, 353.17684899999995, 0.0, 0.0, 0.0, 575.808016]",2
1603802022456779512,,1031,,1603802022,455201688,"""gps""",,0,11,56.158389,10.2163159,46.472,"[357.85288900000006, 0.0, 0.0, 0.0, 357.85288900000006, 0.0, 0.0, 0.0, 578.4025]",2
1603802023456089560,,1032,,1603802023,455516472,"""gps""",,0,11,56.1583891,10.2163121,46.572,"[362.445444, 0.0, 0.0, 0.0, 362.445444, 0.0, 0.0, 0.0, 581.2921]",2
1603802024457260696,,1033,,1603802024,455214168,"""gps""",,0,11,56.1583884,10.216325399999999,46.418,"[368.79361600000004, 0.0, 0.0, 0.0, 368.79361600000004, 0.0, 0.0, 0.0, 584.7691239999999]",2
1603802025458856504,,1034,,1603802025,457205496,"""gps""",,0,11,56.1583951,10.216313399999999,46.352000000000004,"[377.058724, 0.0, 0.0, 0.0, 377.058724, 0.0, 0.0, 0.0, 588.305025]",2
1603802026457340984,,1035,,1603802026,456523672,"""gps""",,0,11,56.158396599999996,10.2162996,46.373,"[385.96531600000003, 0.0, 0.0, 0.0, 385.96531600000003, 0.0, 0.0, 0.0, 591.559684]",2
1603802027456427320,,1036,,1603802027,455432216,"""gps""",,0,11,56.1583871,10.2163003,46.125,"[390.299536, 0.0, 0.0, 0.0, 390.299536, 0.0, 0.0, 0.0, 593.312164]",2
1603802028458367352,,1037,,1603802028,456882296,"""gps""",,0,11,56.158381999999996,10.2162866,46.141,"[393.149584, 0.0, 0.0, 0.0, 393.149584, 0.0, 0.0, 0.0, 595.555216]",2
1603802029457613496,,1038,,1603802029,456129592,"""gps""",,0,11,56.158389299999996,10.216252899999999,46.02,"[398.56129599999997, 0.0, 0.0, 0.0, 398.56129599999997, 0.0, 0.0, 0.0, 598.340521]",2
1603802030457302488,,1039,,1603802030,456435928,"""gps""",,0,11,56.158379,10.216248799999999,46.322,"[404.9753759999999, 0.0, 0.0, 0.0, 404.9753759999999, 0.0, 0.0, 0.0, 600.838144]",2
1603802031457083736,,1040,,1603802031,455836920,"""gps""",,0,11,56.1583798,10.2162207,46.274,"[412.13060099999996, 0.0, 0.0, 0.0, 412.13060099999996, 0.0, 0.0, 0.0, 603.390096]",2
1603802032455808664,,1041,,1603802032,455054296,"""gps""",,0,11,56.1583818,10.2162235,46.537,"[421.02936099999994, 0.0, 0.0, 0.0, 421.02936099999994, 0.0, 0.0, 0.0, 606.538384]",2
1603802033457146488,,1042,,1603802033,455496856,"""gps""",,0,11,56.158390499999996,10.2162206,46.694,"[426.38120100000003, 0.0, 0.0, 0.0, 426.38120100000003, 0.0, 0.0, 0.0, 609.7442490000001]",2
1603802034453952408,,1043,,1603802034,453133400,"""gps""",,0,11,56.1583967,10.2162367,46.77,"[432.515209, 0.0, 0.0, 0.0, 432.515209, 0.0, 0.0, 0.0, 613.3052250000001]",2
1603802035461370552,,1044,,1603802035,460071352,"""gps""",,0,11,56.1584072,10.2162398,46.784,"[487.1290410000001, 0.0, 0.0, 0.0, 487.1290410000001, 0.0, 0.0, 0.0, 631.0646409999999]",2
1603802036463156440,,1045,,1603802036,461959800,"""gps""",,0,11,56.1584049,10.2162544,46.843,"[560.0322249999999, 0.0, 0.0, 0.0, 560.0322249999999, 0.0, 0.0, 0.0, 651.015225]",2
1603802037457282712,,1046,,1603802037,456506744,"""gps""",,0,11,56.1584083,10.216279199999999,47.126,"[577.0084410000001, 0.0, 0.0, 0.0, 577.0084410000001, 0.0, 0.0, 0.0, 656.2306890000001]",2
1603802038459138776,,1047,,1603802038,455868440,"""gps""",,0,11,56.158407399999994,10.2163018,47.419000000000004,"[565.5359609999999, 0.0, 0.0, 0.0, 565.5359609999999, 0.0, 0.0, 0.0, 657.6147359999999]",2
1603802039457451672,,1048,,1603802039,456467128,"""gps""",,-1,11,56.158384399999996,10.216287399999999,52.274,"[540.981081, 0.0, 0.0, 0.0, 540.981081, 0.0, 0.0, 0.0, 328.66064100000006]",2
1603802040456115992,,1049,,1603802040,454825048,"""gps""",,-1,11,56.158394699999995,10.216275099999999,52.526,"[553.0492889999999, 0.0, 0.0, 0.0, 553.0492889999999, 0.0, 0.0, 0.0, 315.666289]",2
1603802041463424216,,1050,,1603802041,454815928,"""gps""",,-1,11,56.1583997,10.216294099999999,52.569,"[566.0116810000001, 0.0, 0.0, 0.0, 566.0116810000001, 0.0, 0.0, 0.0, 311.31073599999996]",2
1603802042456864920,,1051,,1603802042,455908568,"""gps""",,-1,11,56.1584121,10.2162581,52.688,"[583.4640250000001, 0.0, 0.0, 0.0, 583.4640250000001, 0.0, 0.0, 0.0, 309.76000000000005]",2
1603802043460032632,,1052,,1603802043,457104664,"""gps""",,-1,11,56.158406799999995,10.2162513,52.79,"[601.132324, 0.0, 0.0, 0.0, 601.132324, 0.0, 0.0, 0.0, 308.494096]",2
1603802044457127320,,1053,,1603802044,455752408,"""gps""",,-1,11,56.158402099999996,10.216262,52.966,"[611.0289610000001, 0.0, 0.0, 0.0, 611.0289610000001, 0.0, 0.0, 0.0, 307.12562499999996]",2
1603802045456383384,,1054,,1603802045,455756312,"""gps""",,0,11,56.158402499999994,10.2162578,53.187,"[610.682944, 0.0, 0.0, 0.0, 610.682944, 0.0, 0.0, 0.0, 305.65528900000004]",2
1603802046455859608,,1055,,1603802046,455017752,"""gps""",,0,11,56.158394699999995,10.2162648,53.451,"[604.3238889999999, 0.0, 0.0, 0.0, 604.3238889999999, 0.0, 0.0, 0.0, 304.04896900000006]",2
1603802047454804920,,1056,,1603802047,453282392,"""gps""",,0,11,56.1583924,10.2162671,53.625,"[601.671841, 0.0, 0.0, 0.0, 601.671841, 0.0, 0.0, 0.0, 302.586025]",2
1603802048455970936,,1057,,1603802048,454608600,"""gps""",,0,11,56.158389899999996,10.2162744,53.757,"[603.2918440000001, 0.0, 0.0, 0.0, 603.2918440000001, 0.0, 0.0, 0.0, 301.265449]",2
1603802049456066232,,1058,,1603802049,454848440,"""gps""",,0,11,56.1583877,10.216278299999999,53.822,"[601.1813609999999, 0.0, 0.0, 0.0, 601.1813609999999, 0.0, 0.0, 0.0, 299.94776099999996]",2
