rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,twist,linear,x,y,z,angular,x,y,z,covariance
1603802019465018616,,1028,,1603802019,455465208,"""gps""",,,,-0.157,0.132,-0.139,,0.0,0.0,0.0,"[1.0670889999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0670889999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0670889999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603802020456579192,,1029,,1603802020,455879288,"""gps""",,,,0.154,-0.107,-0.138,,0.0,0.0,0.0,"[1.0983040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0983040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0983040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603802021453952888,,1030,,1603802021,453488440,"""gps""",,,,0.164,-0.28800000000000003,-0.139,,0.0,0.0,0.0,"[1.274641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.274641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.274641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603802022456824888,,1031,,1603802022,455201688,"""gps""",,,,0.392,-0.03,-0.134,,0.0,0.0,0.0,"[1.5400810000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5400810000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5400810000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603802023456120088,,1032,,1603802023,455516472,"""gps""",,,,0.183,-0.032,-0.129,,0.0,0.0,0.0,"[1.221025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.221025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.221025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603802024457345976,,1033,,1603802024,455214168,"""gps""",,,,0.327,-0.061,-0.13,,0.0,0.0,0.0,"[1.5550090000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5550090000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5550090000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603802025458886072,,1034,,1603802025,457205496,"""gps""",,,,0.063,0.247,-0.129,,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603802026457390552,,1035,,1603802026,456523672,"""gps""",,,,-0.191,0.23800000000000002,-0.128,,0.0,0.0,0.0,"[1.532644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.532644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.532644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603802027456441784,,1036,,1603802027,455432216,"""gps""",,,,-0.191,-0.127,-0.131,,0.0,0.0,0.0,"[1.058841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.058841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.058841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603802028458412088,,1037,,1603802028,456882296,"""gps""",,,,-0.431,-0.334,-0.128,,0.0,0.0,0.0,"[1.2544000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2544000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2544000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
