rosbagTimestamp,data
1607615270197509031,-0.699999988079071
1607615271196362612,-0.699999988079071
1607615272196936893,-0.699999988079071
1607615273196817022,-0.699999988079071
1607615274197006182,-0.699999988079071
1607615283760125702,0.0
1607615284759506428,0.0
