rosbagTimestamp,data
1607615268916386573,60
1607615268949303671,60
1607615268978889776,60
1607615269008868143,60
1607615269040022848,60
1607615269070481478,60
1607615269101451091,60
1607615269132407329,60
1607615269162864039,60
1607615269193561616,60
1607615269224138584,60
1607615269254856418,60
1607615269285605388,60
1607615269316534234,60
1607615269345973328,60
1607615269377893452,60
1607615269408045934,60
1607615269437932683,60
1607615269469196797,60
1607615269499537410,60
1607615269531056215,60
1607615269561041814,60
1607615269591202744,60
1607615269622421353,60
1607615269653450648,60
1607615269683672602,60
1607615269713909373,60
1607615269744914315,60
1607615269775302768,60
1607615269807222668,60
1607615269838123513,60
1607615269867945653,60
1607615269898687104,60
1607615269929991186,60
1607615269960798206,60
1607615269991315877,60
1607615270022145104,60
1607615270052101711,60
1607615270082401043,60
1607615270112921978,60
1607615270143757157,60
1607615270174815956,60
1607615270206597838,60
1607615270236605678,60
1607615270266467115,60
1607615270297699613,60
1607615270329415509,60
1607615270359130864,60
1607615270389133136,60
1607615270421392273,60
1607615270451319183,60
1607615270482281949,60
1607615270512513407,60
1607615270542653281,60
1607615270573927923,60
1607615270604502619,60
1607615270634618204,60
1607615270665533033,60
1607615270696109393,60
1607615270727365155,60
1607615270756759289,60
1607615270794709231,60
1607615270820617841,60
1607615270850785843,60
1607615270881604254,60
1607615270911183607,60
1607615270942072708,60
1607615270971925377,60
1607615271003186771,60
1607615271033604345,60
1607615271065476916,60
1607615271095573173,60
1607615271125222415,60
1607615271156007642,60
1607615271187146058,60
1607615271218330171,60
1607615271248148696,60
1607615271278526173,60
1607615271309774319,60
1607615271340858750,60
1607615271372347508,60
1607615271402322707,60
1607615271432974684,60
1607615271463094525,60
1607615271493915081,60
1607615271525297309,60
1607615271555910245,60
1607615271586890387,60
1607615271616919443,60
1607615271647932321,60
1607615271679221524,60
1607615271709915326,60
1607615271740879756,60
1607615271771061294,60
1607615271801689846,60
1607615271831778551,60
1607615271863328397,60
1607615271893091497,60
1607615271924654304,60
1607615271955247048,60
1607615271986330232,60
1607615272017160643,60
1607615272047152131,60
1607615272078065872,60
1607615272108331379,60
1607615272139760456,60
1607615272170760982,60
1607615272201753893,60
1607615272231591778,60
1607615272261399710,60
1607615272292858995,60
1607615272324404298,60
1607615272355373784,60
1607615272386259044,60
1607615272417142033,60
1607615272447457813,60
1607615272478718855,60
1607615272508784296,60
1607615272539590483,60
1607615272570265021,60
1607615272600331581,60
1607615272631934197,60
1607615272661843763,60
1607615272693382761,60
1607615272723927889,60
1607615272754810109,60
1607615272786087344,60
1607615272817078302,60
1607615272846675735,60
1607615272877387937,60
1607615272909336766,60
1607615272939449311,60
1607615272969486175,60
1607615273001763680,60
1607615273032178566,60
1607615273061923202,60
1607615273093430488,60
1607615273123417143,60
1607615273155276434,60
1607615273185598583,60
1607615273215528789,60
1607615273246611653,60
1607615273276667077,60
1607615273307931864,60
1607615273338471999,60
1607615273373629228,60
1607615273401862673,60
1607615273430966819,60
1607615273462090355,60
1607615273491833007,60
1607615273523291940,60
1607615273554211633,60
1607615273584287218,60
1607615273616189614,60
1607615273646395984,60
1607615273677456096,60
1607615273707736131,60
1607615273739037718,60
1607615273769070038,60
1607615273800588684,60
1607615273830131301,60
1607615273861785117,60
1607615273892522440,60
1607615273923528150,60
1607615273953309843,60
1607615273984483844,60
1607615274014389890,60
1607615274045658292,60
1607615274076515841,60
1607615274107679250,60
1607615274137140041,60
1607615274167822931,60
1607615274199650478,60
1607615274229493323,60
1607615274260987681,60
1607615274292423414,60
1607615274322364405,60
1607615274353517445,60
1607615274383701544,60
1607615274414592085,60
1607615274445762310,60
1607615274476097034,60
1607615274507246427,60
1607615274537379357,60
1607615274567553599,60
1607615274599106229,60
1607615274629930529,60
1607615274659759070,60
1607615274691241652,60
1607615274721448375,60
1607615274752837483,60
1607615274783210608,60
1607615274814510947,60
1607615274844499299,60
1607615274876374366,60
1607615274906976487,60
1607615274937566287,60
1607615274968711104,60
1607615274999058181,60
1607615275029723822,60
1607615275060378072,60
1607615275091236356,60
1607615275122229587,60
1607615275152815707,60
1607615275183364003,60
1607615275213701095,60
1607615275244947482,60
1607615275275711749,60
1607615275307153754,60
1607615275338141800,60
1607615275367904165,60
1607615275398409516,60
1607615275429709951,60
1607615275459429850,60
1607615275490552043,60
1607615275521364950,60
1607615275552068865,60
1607615275582968654,60
1607615275614231360,60
1607615275644361026,60
1607615275675618228,60
1607615275705850391,60
1607615275736765381,60
1607615275767046537,60
1607615275799322922,60
1607615275828990405,60
1607615275859653710,60
1607615275890247959,60
1607615275920705021,60
1607615275951156932,60
1607615275981999568,60
1607615276013859820,60
1607615276044362387,60
1607615276073988141,60
1607615276105947146,60
1607615276136870199,60
1607615276166502226,60
1607615276196997433,60
1607615276228944182,60
1607615276259456317,60
1607615276288926773,60
1607615276320607182,60
1607615276351733758,60
1607615276381222006,60
1607615276412461128,60
1607615276442431304,60
1607615276475502581,60
1607615276505857818,60
1607615276535765049,60
1607615276566545828,60
1607615276596925738,60
1607615276627436689,60
1607615276659292780,60
1607615276689438958,60
1607615276719266859,60
1607615276750634880,60
1607615276782479291,60
1607615276812218711,60
1607615276842193750,60
1607615276873650860,60
1607615276904637946,60
1607615276934764188,60
1607615276966114447,60
1607615276995774058,60
1607615277027095102,60
1607615277058318352,60
1607615277088171853,60
1607615277118838263,60
1607615277150658066,60
1607615277181457342,60
1607615277212999125,60
1607615277242088103,60
1607615277274089061,60
1607615277303171895,60
1607615277334648621,60
1607615277366719947,60
1607615277397569432,60
1607615277427586104,60
1607615277458141120,60
1607615277488705256,60
1607615277520890441,60
1607615277550740966,60
1607615277580433953,60
1607615277611374287,60
1607615277643422606,60
1607615277674053207,60
1607615277704188569,60
1607615277733563023,60
1607615277765359082,60
1607615277796474202,60
1607615277826632220,60
1607615277856706653,60
1607615277888383222,60
1607615277918430935,60
1607615277950995325,60
1607615277981624806,60
1607615278011555013,60
1607615278041732103,60
1607615278071982219,60
1607615278103080827,60
1607615278134817045,60
1607615278165361117,60
1607615278196487502,60
1607615278225652545,60
1607615278256891059,60
1607615278287938915,60
1607615278318382730,60
1607615278349323095,60
1607615278380488585,60
1607615278410523721,60
1607615278440680651,60
1607615278472592264,60
1607615278502701321,60
1607615278534002333,60
1607615278564060925,60
1607615278595147597,60
1607615278625291215,60
1607615278657047690,60
1607615278687904086,60
1607615278718308252,60
1607615278748101241,60
1607615278779930932,60
1607615278810730752,60
1607615278840813441,60
1607615278871529612,60
1607615278902549115,60
1607615278933506761,60
1607615278963772653,60
1607615278995626728,60
1607615279025222050,60
1607615279055313540,60
1607615279086670488,60
1607615279117871914,60
1607615279147247872,60
1607615279179227454,60
1607615279209298559,60
1607615279240021418,60
1607615279270763157,60
1607615279302290156,60
1607615279332784275,60
1607615279363315899,60
1607615279394251305,60
1607615279425730271,60
1607615279455507227,60
1607615279485993283,60
1607615279517179412,60
1607615279547810814,60
1607615279578300037,60
1607615279608441511,60
1607615279639990270,60
1607615279670049919,60
1607615279701458772,60
1607615279732761031,60
1607615279762823400,60
1607615279794271710,60
1607615279824111867,60
1607615279855484336,60
1607615279887000166,60
1607615279916507551,60
1607615279948619454,60
1607615279977711121,60
1607615280008967556,60
1607615280039281640,60
1607615280070006035,60
1607615280101453449,60
1607615280132492888,60
1607615280162281621,60
1607615280193389926,60
1607615280223782124,60
1607615280255044863,60
1607615280286069422,60
1607615280316028781,60
1607615280347873097,60
1607615280377759175,60
1607615280408633268,60
1607615280439400512,60
1607615280470017961,60
1607615280500419311,60
1607615280531396510,60
1607615280562810259,60
1607615280592987062,60
1607615280624574221,60
1607615280654234344,60
1607615280685072789,60
1607615280715620989,60
1607615280746083844,60
1607615280777395960,60
1607615280808351686,60
1607615280839093905,60
1607615280869701978,60
1607615280900454117,60
1607615280931496085,60
1607615280961394548,60
1607615280993263984,60
1607615281022947659,60
1607615281054381376,60
1607615281085005898,60
1607615281115752277,60
1607615281146546945,60
1607615281176269885,60
1607615281207080457,60
1607615281238562463,60
1607615281269921652,60
1607615281299720561,60
1607615281330367931,60
1607615281361705903,60
1607615281392054900,60
1607615281422672094,60
1607615281453390184,60
1607615281484735421,60
1607615281514201333,60
1607615281545157923,60
1607615281575746380,60
1607615281608079151,60
1607615281637879180,60
1607615281668383316,60
1607615281699142527,60
1607615281731237407,60
1607615281761733030,60
1607615281791174046,60
1607615281822464337,60
1607615281853246237,60
1607615281884068873,60
1607615281915209787,60
1607615281944654258,60
1607615281975625921,60
1607615282007222713,60
1607615282037082519,60
1607615282068014629,60
1607615282099588029,60
1607615282130270503,60
1607615282160941137,60
1607615282190880945,60
1607615282221941153,60
1607615282252472361,60
1607615282283546137,60
1607615282314127810,60
1607615282345695802,60
1607615282376160321,60
1607615282407717688,60
