rosbagTimestamp,iTOW,version,numSvs,reserved0,sv,-,gnssId,svId,cno,elev,azim,prRes,flags
1605084778820287069,291196800,1,2,"[0, 0]",,0,31,28,-91,0,0,2327,6,17,31,-91,0,0,2326
1605084780821658890,291198800,1,3,"[0, 0]",,0,20,0,-91,0,0,1,0,31,28,-91,0,0,2327,6,17,31,-91,0,0,2326
1605084782820570104,291200800,1,3,"[0, 0]",,0,20,0,-91,0,0,1,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084784821624669,291202800,1,3,"[0, 0]",,0,20,0,-91,0,0,1,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084786820772683,291204800,1,3,"[0, 0]",,0,20,0,-91,0,0,1,0,31,28,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084788820440285,291206800,1,3,"[0, 0]",,0,20,0,-91,0,0,1,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084790819755625,291208800,1,3,"[0, 0]",,0,20,0,-91,0,0,1,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084792819404055,291210800,1,3,"[0, 0]",,0,20,0,-91,0,0,1,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084794820906808,291212800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084796820737605,291214800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084798819273760,291216800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084800820778269,291218800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084802821258315,291220800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084804819827394,291222800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084806818683355,291224800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084808822225735,291226800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084810821389344,291228800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084812819824270,291230800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084814820505109,291232800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084816821835041,291234800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084818821186517,291236800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
1605084820820146243,291238800,1,2,"[0, 0]",,0,31,27,-91,0,0,2327,6,17,31,-91,0,0,2327
