rosbagTimestamp,data
1607614855638704933,0
1607614855669834691,0
1607614855700228279,0
1607614855731090417,0
1607614855761659912,0
1607614855791189521,0
1607614855823140090,0
1607614855852866373,0
1607614855884073572,0
1607614855914809437,0
1607614855945504437,0
1607614855976244398,0
1607614856006385535,0
1607614856037293626,0
1607614856067605613,0
1607614856098101251,0
1607614856128828508,0
1607614856159226128,0
1607614856190312590,0
1607614856220706530,0
1607614856251569949,0
1607614856282213012,0
1607614856313460980,0
1607614856343475076,0
1607614856374644194,0
1607614856404614769,0
1607614856435398251,0
1607614856465887552,0
1607614856496793723,0
1607614856526749482,0
1607614856557951977,0
1607614856588829252,0
1607614856620025827,0
1607614856651059392,0
1607614856681165168,0
1607614856711320546,0
1607614856743267627,0
1607614856773076791,0
1607614856803605486,0
1607614856833905697,0
1607614856865268386,0
1607614856895009550,0
1607614856926571154,0
1607614856957228489,0
1607614856988552810,0
1607614857018206005,0
1607614857048917390,0
1607614857079248897,0
1607614857109908825,0
1607614857141631904,0
1607614857171444333,0
1607614857201373499,0
1607614857232227510,0
1607614857263382068,0
1607614857294650548,0
1607614857324556387,0
1607614857356802192,0
1607614857385869907,0
1607614857416611116,0
1607614857447466215,0
1607614857479301518,0
1607614857507683976,0
1607614857539420047,0
1607614857570050470,0
1607614857600424987,0
1607614857630873104,0
1607614857662357107,0
1607614857693030155,0
1607614857723367647,0
1607614857754498077,0
1607614857784763376,0
1607614857815678380,0
1607614857845300598,0
1607614857876176241,0
1607614857907251951,0
1607614857937957895,0
1607614857967577586,0
1607614857998698448,0
1607614858029513738,0
1607614858059673116,0
1607614858091341025,0
1607614858121263760,0
1607614858152238060,0
1607614858182970662,0
1607614858213492956,0
1607614858244313782,0
1607614858273760510,0
1607614858305574854,0
1607614858335309170,0
1607614858367522975,0
1607614858397910740,0
1607614858429247477,0
1607614858459538344,0
1607614858489337397,0
1607614858520046766,0
1607614858550433315,0
1607614858581978855,0
1607614858611753299,0
1607614858642429388,0
1607614858672529949,0
1607614858703679547,0
1607614858735250464,0
1607614858765087629,0
1607614858795617636,0
1607614858827348714,0
1607614858857743871,0
1607614858888176148,0
1607614858918470888,0
1607614858948961150,0
1607614858980358624,0
1607614859010625459,0
1607614859040846245,0
1607614859072415690,0
1607614859102204311,0
1607614859133780987,0
1607614859164282610,0
1607614859194782536,0
1607614859225261630,0
1607614859255852854,0
1607614859285534753,0
1607614859317200871,0
1607614859347565051,0
1607614859379387363,0
1607614859408473319,0
1607614859440729301,0
1607614859470281246,0
1607614859501361084,0
1607614859533088163,0
1607614859562683181,0
1607614859593981198,0
1607614859624131424,0
1607614859654500532,0
1607614859685242446,0
1607614859716518767,0
1607614859745819029,0
1607614859776743025,0
1607614859807370153,0
1607614859837731581,0
1607614859868596632,0
1607614859899373682,0
1607614859929777800,0
1607614859959888121,0
1607614859991284827,0
1607614860022515419,0
1607614860052496011,0
1607614860082339768,0
1607614860113237876,0
1607614860143516360,0
1607614860174591654,0
1607614860205407073,0
1607614860235812950,0
1607614860266060617,0
1607614860297319113,0
1607614860327390426,0
1607614860357981522,0
1607614860389585015,0
1607614860420070093,0
1607614860450345889,0
1607614860481461024,0
1607614860512048215,0
1607614860543173302,8
1607614860573235815,22
1607614860604885869,28
1607614860634703578,29
1607614860665655350,36
1607614860696695604,49
1607614860726639651,54
1607614860757027352,54
1607614860788228216,62
1607614860819275030,75
1607614860850139505,81
1607614860881617909,81
1607614860910806042,88
1607614860941563380,100
1607614860972677458,106
1607614861003774865,106
1607614861033692608,113
1607614861064723069,125
1607614861095205684,131
1607614861125889005,132
1607614861157329776,139
1607614861186707352,151
1607614861218386718,158
1607614861247694693,159
1607614861278494496,166
1607614861310397833,179
1607614861341741579,185
1607614861371649242,187
1607614861402465876,193
1607614861432396292,204
1607614861465459228,211
1607614861493778006,213
1607614861525475005,221
1607614861555354699,231
1607614861585714048,238
1607614861618524693,240
1607614861648444900,246
1607614861678673047,257
1607614861709708981,263
1607614861740939349,264
1607614861770882469,271
1607614861800873780,282
1607614861832729949,289
1607614861862728397,290
1607614861894985531,297
1607614861924739400,309
1607614861955521250,315
1607614861986474143,316
1607614862016354414,323
1607614862047638671,334
1607614862077902306,340
1607614862108861823,341
1607614862138726382,348
1607614862170145137,360
1607614862201011725,366
1607614862231205215,367
1607614862262068795,374
1607614862292722676,385
1607614862323873651,391
1607614862354095399,394
1607614862385361480,400
1607614862415066228,409
1607614862445487626,415
1607614862477661815,418
1607614862507358083,424
1607614862538813574,433
1607614862569955302,440
1607614862599331374,443
1607614862630166857,449
1607614862660894115,459
1607614862692192580,466
1607614862723428485,470
1607614862754339809,477
1607614862783400805,486
1607614862815172429,493
1607614862845159325,497
1607614862876613568,504
1607614862906635825,514
1607614862937518029,520
1607614862968221926,524
1607614862999091970,530
1607614863029844732,540
1607614863059969646,546
1607614863090764937,549
1607614863122803605,556
1607614863152311998,567
1607614863183707969,573
1607614863213620881,576
1607614863245271703,583
1607614863275642636,593
1607614863305782302,600
1607614863336628602,604
1607614863367397525,612
1607614863397684265,622
1607614863428109823,628
1607614863459291775,632
1607614863490679042,639
1607614863520971638,650
1607614863551925331,656
1607614863581584351,658
1607614863612955649,665
1607614863644250691,677
1607614863674700857,683
1607614863704562600,686
1607614863735109535,692
1607614863767464815,703
1607614863796875160,709
1607614863828309051,712
1607614863858648240,719
1607614863888904196,729
1607614863920266150,735
1607614863950594267,738
1607614863982327298,744
1607614864012965307,755
1607614864043057325,760
1607614864072598135,763
1607614864104389184,769
1607614864135393822,779
1607614864165528048,784
1607614864196604943,788
1607614864227745871,794
1607614864258985808,803
1607614864288907871,810
1607614864319426166,814
1607614864350643351,821
1607614864380768521,830
1607614864412268718,836
1607614864442175613,839
1607614864473445855,845
1607614864503864629,854
1607614864534793618,860
1607614864565148103,863
1607614864596937999,869
1607614864626710013,878
1607614864656741902,883
1607614864688250546,887
1607614864718772042,893
1607614864749426755,900
1607614864780309407,907
1607614864810744053,912
1607614864840900712,917
1607614864872233834,924
1607614864902300252,930
1607614864933791840,935
1607614864963862578,942
1607614864995420695,949
1607614865025232677,956
1607614865056160866,961
1607614865087076063,968
1607614865117025999,975
1607614865148742774,982
1607614865179717780,988
1607614865210134698,994
1607614865240903429,1000
1607614865270455888,1007
1607614865301888916,1014
1607614865333982848,1020
1607614865363062021,1026
1607614865393893249,1032
1607614865426076750,1039
1607614865456525989,1047
1607614865485698219,1053
1607614865516547751,1059
1607614865547369538,1067
1607614865578068604,1073
1607614865608203535,1078
1607614865639429936,1085
1607614865670568048,1094
1607614865700931173,1101
1607614865731461885,1106
1607614865762463131,1113
1607614865792213864,1123
1607614865824908253,1130
1607614865853695421,1134
1607614865886325905,1141
1607614865916764904,1152
1607614865946350547,1159
1607614865976907851,1162
1607614866008087339,1169
1607614866038641828,1180
1607614866069833860,1186
1607614866100204154,1189
1607614866131685535,1195
1607614866161783281,1206
1607614866192122950,1212
1607614866222238873,1215
1607614866253962208,1222
1607614866285130753,1233
1607614866314543498,1240
1607614866345464999,1243
1607614866375725371,1251
1607614866406842331,1262
1607614866438494690,1269
1607614866469463296,1272
1607614866498743911,1279
1607614866530013897,1290
1607614866560910085,1296
1607614866590966199,1299
1607614866622596094,1307
1607614866654557193,1317
1607614866684625050,1324
1607614866714804046,1327
1607614866745829868,1333
1607614866776023296,1343
1607614866808256910,1349
1607614866837272178,1352
1607614866868397458,1358
1607614866899143949,1367
1607614866929333472,1373
1607614866960609122,1376
1607614866991391133,1382
1607614867021177579,1392
1607614867053034261,1397
1607614867083331498,1399
1607614867113850658,1405
1607614867144200152,1415
1607614867175316759,1420
1607614867206878205,1423
1607614867236680684,1428
1607614867267610473,1437
1607614867297968703,1444
1607614867329878857,1448
1607614867359103152,1453
1607614867390076750,1462
1607614867421746581,1468
1607614867451366625,1471
1607614867483306860,1478
1607614867512075085,1488
1607614867543212717,1494
1607614867574241964,1496
1607614867605500589,1503
1607614867635497886,1514
1607614867665909941,1520
1607614867697208343,1522
1607614867726860900,1528
1607614867758781870,1539
1607614867789176101,1545
1607614867819414201,1547
1607614867850102931,1554
1607614867881314708,1565
1607614867912774617,1572
1607614867942408293,1574
1607614867973628902,1581
1607614868003493077,1592
1607614868033860011,1599
1607614868066252060,1602
1607614868096575762,1609
1607614868126540323,1619
1607614868157009274,1625
1607614868188187675,1628
1607614868219459965,1635
1607614868249242731,1645
1607614868281277016,1652
1607614868311525644,1656
1607614868341429180,1663
1607614868371985237,1672
1607614868402624526,1679
1607614868434646907,1683
1607614868464030627,1690
1607614868495799468,1700
1607614868525491257,1707
1607614868557082240,1709
1607614868588765895,1717
1607614868618353747,1728
1607614868648597256,1736
1607614868679006398,1738
1607614868710193375,1746
1607614868740949050,1758
1607614868771950649,1765
1607614868802113260,1767
1607614868833218636,1774
1607614868862986522,1786
1607614868894786468,1792
1607614868924895350,1794
1607614868957018308,1801
1607614868987070038,1813
1607614869016657153,1819
1607614869047811234,1821
1607614869077987478,1827
1607614869109139574,1839
1607614869140155669,1845
1607614869171552921,1846
1607614869202396406,1854
1607614869232805357,1867
1607614869265354272,1873
1607614869294199170,1875
1607614869324621145,1882
1607614869357635923,1894
1607614869386893754,1900
1607614869416999181,1901
1607614869448111949,1909
1607614869478589765,1922
1607614869509146462,1928
1607614869539995738,1929
1607614869571033817,1937
1607614869601898038,1949
1607614869632206444,1955
1607614869661722679,1957
1607614869692482514,1963
1607614869724238971,1974
1607614869754324205,1980
1607614869785047848,1981
1607614869816545454,1987
1607614869846477406,1999
1607614869878009700,2004
1607614869907630512,2005
1607614869938276650,2011
1607614869969647150,2021
1607614870000354825,2028
1607614870029983349,2030
1607614870062088739,2037
1607614870092169781,2047
1607614870122633325,2053
1607614870153664428,2055
1607614870185306228,2061
1607614870214730590,2071
1607614870246329444,2077
1607614870276498776,2079
1607614870307083730,2084
1607614870338718201,2095
1607614870369090735,2101
1607614870398543258,2102
1607614870429507608,2110
1607614870460064849,2122
1607614870491891547,2128
1607614870522661687,2128
1607614870552416677,2137
1607614870583690983,2150
1607614870614689990,2156
1607614870644463029,2156
1607614870675702487,2163
1607614870706547028,2177
1607614870737221070,2182
1607614870767384514,2183
1607614870798786438,2191
1607614870829287262,2203
1607614870860546753,2210
1607614870890193453,2212
1607614870921370415,2212
1607614870951428065,2211
1607614870983199882,2211
1607614871013225500,2211
1607614871044050425,2211
1607614871074239245,2211
1607614871105708082,2211
1607614871136048328,2211
1607614871167694352,2211
1607614871196903735,2211
1607614871227459664,2211
1607614871258297229,2211
1607614871289254123,2211
1607614871319428831,2211
1607614871349945560,2211
1607614871381511647,2211
1607614871412281755,2211
1607614871441741861,2211
1607614871473781554,2211
1607614871504134664,2211
1607614871535104935,2211
1607614871565019672,2211
1607614871595889909,2211
1607614871625860422,2211
1607614871658311449,2211
1607614871688270602,2211
1607614871718722305,2211
1607614871749628447,2211
1607614871781098149,2211
1607614871811583133,2211
1607614871841592846,2211
1607614871872328554,2211
1607614871903200519,2211
1607614871934669453,2211
1607614871964751327,2211
1607614871994171049,2211
1607614872025053127,2211
1607614872056678638,2211
1607614872086699265,2211
1607614872117884770,2211
1607614872147742706,2211
1607614872180259974,2211
1607614872209629295,2211
1607614872240029510,2211
1607614872271778127,2211
1607614872302206183,2211
1607614872332668447,2211
1607614872363148919,2211
1607614872393126057,2211
1607614872424249866,2211
1607614872455131175,2211
1607614872485341308,2211
1607614872516110616,2211
1607614872547552349,2211
1607614872578185655,2211
