rosbagTimestamp,iTOW,version,numSvs,reserved0,sv,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags,-,gnssId,svId,cno,elev,azim,prRes,flags
1605263924616977000,470342600,1,3,"[0, 0]",,0,3,25,-91,0,0,4628,6,5,35,-91,0,0,2327,6,255,27,-91,0,0,3
1605263926617756079,470344600,1,3,"[0, 0]",,0,3,24,-91,0,0,4628,6,5,35,-91,0,0,2327,6,255,27,-91,0,0,3
1605263928615072795,470346600,1,3,"[0, 0]",,0,3,24,-91,0,0,4628,6,5,35,-91,0,0,2327,6,255,28,-91,0,0,3
1605263930617302104,470348600,1,3,"[0, 0]",,0,3,24,-91,0,0,4628,6,5,34,-91,0,0,2327,6,255,28,-91,0,0,3
1605263932617253824,470350600,1,3,"[0, 0]",,0,3,23,-91,0,0,4628,6,5,34,-91,0,0,2327,6,255,28,-91,0,0,6
1605263934617283712,470352600,1,3,"[0, 0]",,0,3,24,-91,0,0,4628,6,5,35,-91,0,0,2327,6,255,28,-91,0,0,7
1605263936616346128,470354600,1,3,"[0, 0]",,0,3,24,-91,0,0,4628,6,5,34,-91,0,0,2327,6,255,28,-91,0,0,7
1605263938616911456,470356600,1,3,"[0, 0]",,0,3,23,-91,0,0,4628,6,5,34,-91,0,0,2327,6,255,28,-91,0,0,7
1605263940616610881,470358600,1,3,"[0, 0]",,0,3,23,-91,0,0,4628,6,5,35,-91,0,0,2327,6,255,28,-91,0,0,7
1605263942616689241,470360600,1,3,"[0, 0]",,0,3,24,-91,0,0,4628,6,5,35,-91,0,0,2327,6,255,28,-91,0,0,7
1605263944616779016,470362600,1,3,"[0, 0]",,0,3,24,-91,0,0,4628,6,5,34,-91,0,0,2327,6,255,28,-91,0,0,7
1605263946616854413,470364600,1,3,"[0, 0]",,0,3,23,-91,0,0,4628,6,5,34,-91,0,0,2327,6,255,28,-91,0,0,7
1605263948626255195,470366600,1,6,"[0, 0]",,0,3,24,35,111,0,4628,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,5,34,79,338,0,2327,6,14,28,36,76,0,2327
1605263950625979817,470368600,1,6,"[0, 0]",,0,3,24,35,111,0,4628,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,5,34,79,338,0,2327,6,14,28,36,76,0,2327
1605263952629725506,470370600,1,8,"[0, 0]",,0,3,24,35,111,0,4628,1,120,0,22,210,0,1793,1,123,0,23,155,0,1793,1,136,0,26,186,0,1793,6,5,35,79,339,0,2327,6,14,28,36,76,0,2327,6,255,34,-91,0,0,3,6,255,32,-91,0,0,3
