rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1605089180194335915,,1,,1605089180,174853086,"""base_imu""",,-1.375,11.1875,-51.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180230283856,,2,,1605089180,210472106,"""base_imu""",,-0.6875,11.1875,-51.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180270164930,,3,,1605089180,258229494,"""base_imu""",,-0.6875,11.1875,-51.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180315765944,,4,,1605089180,304076194,"""base_imu""",,-0.6875,10.75,-50.0,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180361168011,,5,,1605089180,351634263,"""base_imu""",,-0.6875,10.75,-50.0,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180412011198,,6,,1605089180,401485681,"""base_imu""",,0.0625,10.75,-52.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180481257097,,7,,1605089180,468333005,"""base_imu""",,-0.6875,11.1875,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180513825158,,8,,1605089180,502034187,"""base_imu""",,-0.6875,10.5,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180567539067,,9,,1605089180,552549123,"""base_imu""",,-0.6875,10.5,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180615139304,,10,,1605089180,602448701,"""base_imu""",,-0.6875,10.5,-51.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180666858469,,11,,1605089180,652651786,"""base_imu""",,-1.0,10.75,-50.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180716303336,,12,,1605089180,703068017,"""base_imu""",,-1.0,10.75,-50.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180764934049,,13,,1605089180,752084970,"""base_imu""",,-0.25,10.75,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180817459847,,14,,1605089180,803735494,"""base_imu""",,-0.6875,10.75,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180864795505,,15,,1605089180,851541519,"""base_imu""",,-0.6875,10.0625,-50.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180914954012,,16,,1605089180,902600765,"""base_imu""",,0.0625,9.6875,-50.0,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089180965446187,,17,,1605089180,951966762,"""base_imu""",,0.5,10.5,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181017069031,,18,,1605089181,2354621,"""base_imu""",,0.5,11.1875,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181068592706,,19,,1605089181,53364515,"""base_imu""",,-0.25,10.75,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181119254835,,20,,1605089181,104016780,"""base_imu""",,-1.75,10.0625,-50.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181168373426,,21,,1605089181,153009176,"""base_imu""",,-0.25,10.0625,-50.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181220062415,,22,,1605089181,205396413,"""base_imu""",,-0.6875,10.75,-51.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181269149293,,23,,1605089181,253590583,"""base_imu""",,0.0625,10.0625,-50.0,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181318977812,,24,,1605089181,304846286,"""base_imu""",,-0.6875,10.0625,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181368519832,,25,,1605089181,352932929,"""base_imu""",,-0.6875,11.1875,-51.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181418519073,,26,,1605089181,404908657,"""base_imu""",,-0.6875,10.75,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181469642264,,27,,1605089181,453410625,"""base_imu""",,-0.6875,10.75,-51.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181519397182,,28,,1605089181,504941463,"""base_imu""",,-0.6875,10.75,-52.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181569688202,,29,,1605089181,553368091,"""base_imu""",,-1.375,10.0625,-50.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181619134797,,30,,1605089181,605016469,"""base_imu""",,-1.0,11.5625,-50.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181670261059,,31,,1605089181,654651403,"""base_imu""",,-0.6875,11.1875,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181722448550,,32,,1605089181,705752134,"""base_imu""",,-0.6875,10.5,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181769927250,,33,,1605089181,753519058,"""base_imu""",,-0.25,10.5,-50.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181819815610,,34,,1605089181,805201292,"""base_imu""",,-0.6875,10.75,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181871161330,,35,,1605089181,853632450,"""base_imu""",,-0.25,10.5,-51.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181922255080,,36,,1605089181,905693292,"""base_imu""",,-0.6875,10.75,-50.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089181971594698,,37,,1605089181,953855752,"""base_imu""",,-1.0,11.1875,-51.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182020096257,,38,,1605089182,3993034,"""base_imu""",,-0.6875,10.0625,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182071004437,,39,,1605089182,53660392,"""base_imu""",,-0.25,10.5,-50.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182122801203,,40,,1605089182,105628252,"""base_imu""",,-0.25,11.5625,-50.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182171884018,,41,,1605089182,155150651,"""base_imu""",,0.0625,10.75,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182222161182,,42,,1605089182,206215620,"""base_imu""",,-0.25,10.0625,-51.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182270254513,,43,,1605089182,253581762,"""base_imu""",,-1.0,11.1875,-51.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182323372958,,44,,1605089182,306160688,"""base_imu""",,-0.6875,10.5,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182374217777,,45,,1605089182,353772401,"""base_imu""",,-1.0,10.5,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182440149109,,46,,1605089182,419875860,"""base_imu""",,-0.6875,10.5,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182515800810,,47,,1605089182,459434986,"""base_imu""",,-0.6875,10.5,-50.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182571502006,,48,,1605089182,541791677,"""base_imu""",,-0.25,10.75,-50.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182596830015,,49,,1605089182,581584930,"""base_imu""",,-0.6875,10.5,-51.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182625189130,,50,,1605089182,608227014,"""base_imu""",,-0.6875,10.5,-51.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182661005870,,51,,1605089182,650962114,"""base_imu""",,-0.25,10.75,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182709632583,,52,,1605089182,700271606,"""base_imu""",,0.0625,10.5,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182770791250,,53,,1605089182,754485607,"""base_imu""",,-0.25,10.75,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182810146495,,54,,1605089182,800890922,"""base_imu""",,-1.0,10.75,-51.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182860720495,,55,,1605089182,850926876,"""base_imu""",,-0.25,10.75,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182914770375,,56,,1605089182,902147293,"""base_imu""",,0.0625,10.5,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089182962213715,,57,,1605089182,950965404,"""base_imu""",,-0.25,10.75,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183012132731,,58,,1605089183,1961231,"""base_imu""",,-1.0,11.5625,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183060970422,,59,,1605089183,51265239,"""base_imu""",,-0.6875,10.75,-51.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183116920837,,60,,1605089183,101554393,"""base_imu""",,-0.6875,10.75,-50.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183163811978,,61,,1605089183,153844118,"""base_imu""",,-0.25,10.75,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183207325287,,62,,1605089183,199581384,"""base_imu""",,-0.25,10.75,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183260361236,,63,,1605089183,251499414,"""base_imu""",,-0.6875,10.75,-50.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183319871916,,64,,1605089183,302476406,"""base_imu""",,-0.6875,10.5,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183364112338,,65,,1605089183,351241588,"""base_imu""",,-0.6875,10.0625,-50.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183416332053,,66,,1605089183,405081272,"""base_imu""",,-1.75,10.5,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183464495337,,67,,1605089183,450928449,"""base_imu""",,0.0625,10.75,-50.0,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183512355513,,68,,1605089183,500890254,"""base_imu""",,-0.25,10.5,-50.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183569741432,,69,,1605089183,554316520,"""base_imu""",,-0.25,10.75,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183618411986,,70,,1605089183,602098703,"""base_imu""",,-0.6875,10.75,-50.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183666722759,,71,,1605089183,651782751,"""base_imu""",,-1.0,10.5,-51.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183715577091,,72,,1605089183,702403068,"""base_imu""",,-0.25,10.5,-51.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183762517160,,73,,1605089183,750887632,"""base_imu""",,-0.6875,11.1875,-50.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183818424790,,74,,1605089183,803590297,"""base_imu""",,-1.0,10.75,-50.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183865366012,,75,,1605089183,851121187,"""base_imu""",,0.0625,10.0625,-51.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183913807699,,76,,1605089183,903102874,"""base_imu""",,-0.6875,10.5,-50.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089183961341663,,77,,1605089183,950553417,"""base_imu""",,-0.6875,10.75,-50.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605089184014448300,,78,,1605089184,1702547,"""base_imu""",,-0.25,11.1875,-50.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
