rosbagTimestamp,linear,x,y,z,angular,x,y,z
1603800707798777048,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800708792385080,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800709713686456,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800710749452216,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800711668618168,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800712823634968,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800713792376696,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800714776960952,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800715672208312,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800716978294424,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800717847403960,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800718734210808,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800719736325080,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800720647573912,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800720774711096,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603800720774795608,,0.024146566167473793,0.0,0.0,,0.0,0.0,-0.0
1603800721162028984,,0.051548976451158524,0.0,0.0,,0.0,0.0,-0.0
1603800721622775992,,0.08444471657276154,0.0,0.0,,0.0,0.0,-0.0
1603800721738707512,,0.11734045296907425,0.0,0.0,,0.0,0.0,-0.0
1603800721738734488,,0.16119073331356049,0.0,0.0,,0.0,0.0,-0.0
1603800721738751736,,0.1940864771604538,0.0,0.0,,0.0,0.0,-0.0
1603800721738762392,,0.22152100503444672,0.0,0.0,,0.0,0.0,-0.0
1603800721738799512,,0.2544167637825012,0.0,0.0,,0.0,0.0,-0.0
1603800722930269144,,0.2544167637825012,0.0,0.0,,0.0,0.0,-0.0
1603800723556144376,,0.2818191647529602,0.0,0.0,,0.0,0.0,-0.0
1603800723556177688,,0.33389338850975037,0.0,0.0,,0.0,0.0,-0.0
1603800723874315448,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800724671592568,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800725548183448,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800726292706072,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800726866376824,,0.3393867015838623,0.0,0.0,,0.0,0.0,-0.0
1603800727586959704,,0.3393867015838623,0.0,0.0,,0.0,0.0,-0.0
1603800728820140600,,0.3393867015838623,0.0,0.0,,0.0,0.0,-0.0
1603800731321895000,,0.3393867015838623,0.0,0.0,,0.0,0.0,-0.0
1603800731321982552,,0.3393867015838623,0.0,0.0,,0.0,0.0,-0.0
1603800731960121432,,0.3393867015838623,0.0,0.0,,0.0,0.0,-0.0
1603800732669577112,,0.3393867015838623,0.0,0.0,,0.0,0.0,-0.0
1603800733641605432,,0.3393867015838623,0.0,0.0,,0.0,0.0,-0.0
1603800734542933144,,0.3393867015838623,0.0,0.0,,0.0,0.0,-0.0
1603800735048297016,,0.3393867015838623,0.0,0.0,,0.0,0.0,-0.0
1603800735121702776,,0.3393867015838623,0.0,0.0,,0.0,0.0,0.009871934540569782
1603800735122029496,,0.3393867015838623,0.0,0.0,,0.0,0.0,0.07566341757774353
1603800735122097400,,0.3393867015838623,0.0,0.0,,0.0,0.0,0.17987608909606934
1603800735122163096,,0.3393867015838623,0.0,0.0,,0.0,0.0,0.24566757678985596
1603800735293479288,,0.3393867015838623,0.0,0.0,,0.0,0.0,0.16888943314552307
1603800735433359192,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.11408461630344391
1603800735433382808,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.059215545654296875
1603800735433398168,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800735719170744,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.048293132334947586
1603800736163612312,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.10309795290231705
1603800736317973496,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.17987608909606934
1603800736317997816,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.24566757678985596
1603800736318008568,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.3004724085330963
1603800736318017272,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.36626386642456055
1603800736318027032,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.4539644420146942
1603800737217107256,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.4539644420146942
1603800737788203640,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.36626386642456055
1603800737877386616,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.25658997893333435
1603800737877416696,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.11408461630344391
1603800737877429400,,0.3667891025543213,0.0,0.0,,0.0,0.0,0.02085859887301922
1603800737877439768,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800738464352856,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800738917372024,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.009807685390114784
1603800738927550456,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.10303369909524918
1603800738927588472,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.15783852338790894
1603800738927826648,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.22362999618053436
1603800738928135352,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.2894214689731598
1603800739397520120,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.1688251793384552
1603800739397532408,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.09204703569412231
1603800739397544632,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800739397553976,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800739900362488,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800739900387032,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603800739900399768,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.07559916377067566
1603800739900409816,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.1304682344198227
1603800739900420248,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.18527305126190186
1603800740238575992,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.2510645389556885
1603800740238656632,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.32784268260002136
1603800740238764664,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.38264748454093933
1603800740501008856,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.30040815472602844
