rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,twist,linear,x,y,z,angular,x,y,z,covariance
1603800705462291224,,602,,1603800705,460328024,"""gps""",,,,0.442,-0.41500000000000004,0.0,,0.0,0.0,0.0,"[13.0321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603800706464298072,,603,,1603800706,459846872,"""gps""",,,,0.372,-0.322,0.0,,0.0,0.0,0.0,"[12.938409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.938409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.938409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603800707460733464,,604,,1603800707,459796184,"""gps""",,,,0.045,-0.059000000000000004,0.0,,0.0,0.0,0.0,"[12.873744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.873744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.873744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603800708459137816,,605,,1603800708,458377816,"""gps""",,,,-0.22,0.23600000000000002,0.0,,0.0,0.0,0.0,"[12.988816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.988816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.988816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603800709462869752,,606,,1603800709,460763544,"""gps""",,,,-0.112,0.28700000000000003,0.0,,0.0,0.0,0.0,"[11.202409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.202409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.202409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603800710460750392,,607,,1603800710,459590904,"""gps""",,,,-0.24,0.219,0.0,,0.0,0.0,0.0,"[12.909649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.909649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.909649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603800711460722424,,608,,1603800711,459419608,"""gps""",,,,0.2,-0.218,0.0,,0.0,0.0,0.0,"[12.257000999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.257000999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.257000999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603800712460615864,,609,,1603800712,459120792,"""gps""",,,,0.254,-0.231,0.0,,0.0,0.0,0.0,"[11.916304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.916304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.916304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603800713460360056,,610,,1603800713,458944952,"""gps""",,,,0.297,-0.076,0.0,,0.0,0.0,0.0,"[8.773444000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.773444000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.773444000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1603800714460646424,,611,,1603800714,459783096,"""gps""",,,,0.712,-0.534,0.0,,0.0,0.0,0.0,"[12.089528999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.089528999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.089528999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
