rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1605614252602404732,,0,,1605614252,556260830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614252667437253,,1,,1605614252,623141830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614252737274908,,2,,1605614252,689891830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614252801590100,,3,,1605614252,756643830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614252868086911,,4,,1605614252,823386830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614253007725611,,5,,1605614252,957016830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614253068312942,,6,,1605614253,23765830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614253203562770,,7,,1605614253,157268830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614253270399843,,8,,1605614253,224039830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614253336578565,,9,,1605614253,290777830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614253404340938,,10,,1605614253,357649830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614253468322906,,11,,1605614253,424406830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614253603149589,,12,,1605614253,557906830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
1605614253669019984,,13,,1605614253,624652830,"""map_zed""",,,-0.9419356331626882,-3.240691969993619,0.860346421479815,,0.003463442651603859,0.0036580380787437456,0.03612703810625584,0.9993345087807599
