rosbagTimestamp,linear,x,y,z,angular,x,y,z
1605615003188605992,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615003689078008,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615004189039872,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615004688928805,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615005189223727,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615005689233908,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615006131123622,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615006189111189,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615006231126989,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615006330983538,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615006430936728,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615006530888158,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615006631273770,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615006689138391,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615006730957900,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615006830980531,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615006930907129,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615007031077602,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615007130900485,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615007188478127,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615007230765034,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615007330905874,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615007431255389,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615007530937695,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615007631300202,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615007688790418,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615007730932427,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615007831111668,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615007930747413,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615008031511557,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615008131251815,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615008188508076,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615008231058602,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615008332077406,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615008431126006,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615008531095292,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615008631355461,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615008688668682,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615008730870404,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615008831118573,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615008930894415,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615009031183737,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615009131358432,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615009188915241,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615009231309093,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615009330834308,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615009430957898,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615009531066897,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615009631081782,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615009689028548,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615009730974746,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615009831222434,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615009931172455,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615010030932680,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615010131054991,,0.9,0.0,0.0,,0.0,0.0,0.0
1605615010188913115,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615010688816720,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615011189031721,,0.0,0.0,0.0,,0.0,0.0,0.0
1605615011688588439,,0.0,0.0,0.0,,0.0,0.0,0.0
