rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1605614839538013629,,8947,,1605614839,537491350,"""base_gps""",,0,11,56.158189899999996,10.216247599999999,75.905,"[2.3073609999999998, 0.0, 0.0, 0.0, 2.3073609999999998, 0.0, 0.0, 0.0, 7.584516]",2
1605614839635403336,,8948,,1605614839,634907713,"""base_gps""",,0,11,56.158189899999996,10.216247599999999,75.89,"[2.3073609999999998, 0.0, 0.0, 0.0, 2.3073609999999998, 0.0, 0.0, 0.0, 7.579009000000001]",2
1605614839737965503,,8949,,1605614839,737262964,"""base_gps""",,0,11,56.158189899999996,10.2162478,75.89,"[2.3073609999999998, 0.0, 0.0, 0.0, 2.3073609999999998, 0.0, 0.0, 0.0, 7.579009000000001]",2
1605614839835810832,,8950,,1605614839,834915139,"""base_gps""",,0,11,56.158189899999996,10.216247899999999,75.887,"[2.3073609999999998, 0.0, 0.0, 0.0, 2.3073609999999998, 0.0, 0.0, 0.0, 7.579009000000001]",2
1605614839937660860,,8951,,1605614839,937034419,"""base_gps""",,0,11,56.158189899999996,10.216248,75.881,"[2.3043240000000003, 0.0, 0.0, 0.0, 2.3043240000000003, 0.0, 0.0, 0.0, 7.579009000000001]",2
1605614840035964532,,8952,,1605614840,35074151,"""base_gps""",,0,11,56.158189899999996,10.2162481,75.903,"[2.3043240000000003, 0.0, 0.0, 0.0, 2.3043240000000003, 0.0, 0.0, 0.0, 7.579009000000001]",2
1605614840135636192,,8953,,1605614840,135083672,"""base_gps""",,0,11,56.158189799999995,10.216248,75.913,"[2.3043240000000003, 0.0, 0.0, 0.0, 2.3043240000000003, 0.0, 0.0, 0.0, 7.573503999999999]",2
1605614840235606384,,8954,,1605614840,235110344,"""base_gps""",,0,11,56.158189799999995,10.216248,75.937,"[2.3043240000000003, 0.0, 0.0, 0.0, 2.3043240000000003, 0.0, 0.0, 0.0, 7.573503999999999]",2
1605614840335747266,,8955,,1605614840,334892405,"""base_gps""",,0,11,56.158189699999994,10.216247899999999,75.946,"[2.3043240000000003, 0.0, 0.0, 0.0, 2.3043240000000003, 0.0, 0.0, 0.0, 7.568001]",2
1605614840432592708,,8956,,1605614840,432072669,"""base_gps""",,0,11,56.158189699999994,10.216247899999999,75.959,"[2.3043240000000003, 0.0, 0.0, 0.0, 2.3043240000000003, 0.0, 0.0, 0.0, 7.568001]",2
1605614840535305372,,8957,,1605614840,534964055,"""base_gps""",,0,11,56.158189699999994,10.2162481,75.952,"[2.3043240000000003, 0.0, 0.0, 0.0, 2.3043240000000003, 0.0, 0.0, 0.0, 7.568001]",2
