rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1604397323502414688,,112,,1604397323,501981504,"""gps""",,-1,11,56.1584146,10.2163174,75.169,"[402.84504100000004, 0.0, 0.0, 0.0, 402.84504100000004, 0.0, 0.0, 0.0, 1485.100369]",2
1604397324501286080,,113,,1604397324,500976000,"""gps""",,-1,11,56.1584143,10.216317,75.308,"[404.69368900000006, 0.0, 0.0, 0.0, 404.69368900000006, 0.0, 0.0, 0.0, 1483.174144]",2
1604397325500556800,,114,,1604397325,500001984,"""gps""",,-1,11,56.158414,10.2163183,75.453,"[406.90958400000005, 0.0, 0.0, 0.0, 406.90958400000005, 0.0, 0.0, 0.0, 1481.3261439999999]",2
1604397326501610496,,115,,1604397326,500985088,"""gps""",,-1,11,56.1584134,10.2163196,75.538,"[408.646225, 0.0, 0.0, 0.0, 408.646225, 0.0, 0.0, 0.0, 1479.479296]",2
1604397327502409824,,116,,1604397327,501764896,"""gps""",,-1,11,56.158415299999994,10.216318399999999,75.589,"[410.22451600000005, 0.0, 0.0, 0.0, 410.22451600000005, 0.0, 0.0, 0.0, 1477.556721]",2
1604397328500835264,,117,,1604397328,499791072,"""gps""",,-1,11,56.1584157,10.216319,75.616,"[411.6435210000001, 0.0, 0.0, 0.0, 411.6435210000001, 0.0, 0.0, 0.0, 1475.712225]",2
1604397329500835072,,118,,1604397329,500238016,"""gps""",,-1,11,56.1584138,10.2163205,75.624,"[412.983684, 0.0, 0.0, 0.0, 412.983684, 0.0, 0.0, 0.0, 1473.7921000000001]",2
1604397330500868384,,119,,1604397330,500308352,"""gps""",,-1,11,56.1584126,10.216320699999999,75.679,"[414.203904, 0.0, 0.0, 0.0, 414.203904, 0.0, 0.0, 0.0, 1471.949956]",2
1604397331501379232,,120,,1604397331,500740864,"""gps""",,-1,11,56.158409899999995,10.2163188,75.703,"[415.303641, 0.0, 0.0, 0.0, 415.303641, 0.0, 0.0, 0.0, 1470.108964]",2
1604397332498230080,,121,,1604397332,497910112,"""gps""",,-1,11,56.158404499999996,10.216320999999999,75.718,"[416.97640000000007, 0.0, 0.0, 0.0, 416.97640000000007, 0.0, 0.0, 0.0, 1468.269124]",2
1604397333501107872,,122,,1604397333,500555680,"""gps""",,-1,11,56.1583943,10.216325099999999,75.781,"[420.98832400000003, 0.0, 0.0, 0.0, 420.98832400000003, 0.0, 0.0, 0.0, 1466.6602089999997]",2
1604397334501547008,,123,,1604397334,500934624,"""gps""",,-1,11,56.158389899999996,10.216325999999999,75.808,"[427.24890000000005, 0.0, 0.0, 0.0, 427.24890000000005, 0.0, 0.0, 0.0, 1464.9756249999998]",2
1604397335500113024,,124,,1604397335,499723936,"""gps""",,-1,11,56.158381999999996,10.2163303,75.867,"[434.2639209999999, 0.0, 0.0, 0.0, 434.2639209999999, 0.0, 0.0, 0.0, 1463.3685159999998]",2
1604397336500216448,,125,,1604397336,499792576,"""gps""",,-1,11,56.158379399999994,10.2163304,75.959,"[440.32825600000007, 0.0, 0.0, 0.0, 440.32825600000007, 0.0, 0.0, 0.0, 1461.838756]",2
1604397337499832032,,126,,1604397337,499310048,"""gps""",,-1,11,56.158373399999995,10.2163334,76.052,"[447.19560899999993, 0.0, 0.0, 0.0, 447.19560899999993, 0.0, 0.0, 0.0, 1460.309796]",2
1604397338500139264,,127,,1604397338,499713216,"""gps""",,-1,11,56.1583638,10.2163413,76.06700000000001,"[453.903025, 0.0, 0.0, 0.0, 453.903025, 0.0, 0.0, 0.0, 1458.858025]",2
1604397339499681824,,128,,1604397339,499237728,"""gps""",,-1,11,56.158359499999996,10.2163382,76.102,"[461.8200999999999, 0.0, 0.0, 0.0, 461.8200999999999, 0.0, 0.0, 0.0, 1457.483329]",2
1604397340498302272,,129,,1604397340,497833984,"""gps""",,-1,11,56.1583493,10.2163382,76.191,"[469.93568400000004, 0.0, 0.0, 0.0, 469.93568400000004, 0.0, 0.0, 0.0, 1456.109281]",2
1604397341501265376,,130,,1604397341,500612832,"""gps""",,-1,11,56.158342299999994,10.2163377,76.264,"[480.04810000000003, 0.0, 0.0, 0.0, 480.04810000000003, 0.0, 0.0, 0.0, 1454.7358809999998]",2
1604397342500813728,,131,,1604397342,500378176,"""gps""",,-1,11,56.1583471,10.2163232,76.378,"[488.498404, 0.0, 0.0, 0.0, 488.498404, 0.0, 0.0, 0.0, 1453.3631289999998]",2
