rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1605085774482567237,,1,,1605085774,471740484,"""base_imu""",,5.75,10.875,-55.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085774496960604,,2,,1605085774,487371683,"""base_imu""",,5.75,10.875,-55.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085774563555179,,3,,1605085774,538597822,"""base_imu""",,6.1875,11.25,-55.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085774610249756,,4,,1605085774,589715957,"""base_imu""",,4.6875,12.0,-55.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085774651512872,,5,,1605085774,640132904,"""base_imu""",,5.5,11.6875,-55.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085774710339860,,6,,1605085774,687793970,"""base_imu""",,6.5625,11.6875,-54.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085774746795907,,7,,1605085774,736937999,"""base_imu""",,5.5,11.6875,-55.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085774797134243,,8,,1605085774,787295818,"""base_imu""",,6.5625,11.25,-55.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085774847745607,,9,,1605085774,838194847,"""base_imu""",,5.0625,11.25,-54.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085774900979755,,10,,1605085774,887537240,"""base_imu""",,5.0625,11.25,-55.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085774951968787,,11,,1605085774,939851760,"""base_imu""",,6.1875,12.0,-55.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775001154244,,12,,1605085774,988240957,"""base_imu""",,4.6875,11.6875,-55.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775050334581,,13,,1605085775,38497209,"""base_imu""",,5.5,11.6875,-56.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775101481503,,14,,1605085775,88616609,"""base_imu""",,5.75,12.0,-55.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775149724612,,15,,1605085775,138740777,"""base_imu""",,4.6875,11.25,-55.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775204548125,,16,,1605085775,189934730,"""base_imu""",,5.5,11.25,-56.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775253306761,,17,,1605085775,239773511,"""base_imu""",,4.6875,11.6875,-55.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775304750902,,18,,1605085775,290184974,"""base_imu""",,5.5,11.25,-55.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775354229579,,19,,1605085775,340741634,"""base_imu""",,5.5,11.6875,-55.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775402458192,,20,,1605085775,388845205,"""base_imu""",,5.0625,12.0,-56.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775453621818,,21,,1605085775,439940214,"""base_imu""",,4.6875,11.25,-55.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775501839263,,22,,1605085775,488393306,"""base_imu""",,5.0625,10.875,-54.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775553312461,,23,,1605085775,539846897,"""base_imu""",,6.1875,11.6875,-56.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775603888656,,24,,1605085775,588947534,"""base_imu""",,6.1875,10.875,-55.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775651775504,,25,,1605085775,638681173,"""base_imu""",,4.0,10.875,-55.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605085775704697521,,26,,1605085775,689145565,"""base_imu""",,5.0625,10.875,-56.5625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
