rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1603972932209150472,,3596,,1603972932,164281064,"""map_zed""",,,-8.276543255478597,3.996355641017328,5.619384344241017,,0.0066559109701205795,-0.0037762960342118583,0.8364781720284734,0.5479468096059357
1603972932274668616,,3597,,1603972932,231029064,"""map_zed""",,,-8.287092204514956,4.017137750085423,5.618716845955476,,0.00567331521722977,-0.002870599426065967,0.8376264933712573,0.5462063994095566
1603972932341806856,,3598,,1603972932,297901064,"""map_zed""",,,-8.292258652036057,4.048602257459614,5.6198180439269,,0.0061022946507928305,-0.00224423547827449,0.8384398803847833,0.5449553122848363
1603972932410368360,,3599,,1603972932,364654064,"""map_zed""",,,-8.319711505334858,4.056705293600865,5.621182675969964,,0.005285799541449155,-0.003934756415403738,0.8381640971553154,0.5453783313031186
1603972932476109032,,3600,,1603972932,431403064,"""map_zed""",,,-8.32160040007692,4.090752979776669,5.623676193081447,,0.005184756343658143,-0.004046773707679736,0.8413874859754722,0.540392302284267
1603972932541496808,,3601,,1603972932,498153064,"""map_zed""",,,-8.33383132101355,4.108055173641688,5.622647099950553,,0.005555205147677758,-0.003254954063573722,0.8420137915424781,0.5394175746321872
1603972932611934792,,3602,,1603972932,564904064,"""map_zed""",,,-8.345346770681397,4.129335582608598,5.622446601004785,,0.005600620211839814,-0.005097806125196374,0.8434946167907567,0.5370842362897718
1603972932676001928,,3603,,1603972932,631777064,"""map_zed""",,,-8.355621917766305,4.151863771647636,5.621886543691766,,0.004757611010466447,-0.004546197529534199,0.8443662399035184,0.5357260028565813
1603972932743413256,,3604,,1603972932,698528064,"""map_zed""",,,-8.365948032266948,4.174521973389133,5.620942416339605,,0.005433157630436263,-0.00463867194193786,0.8447989943341836,0.5350360947569142
1603972932810684680,,3605,,1603972932,765275064,"""map_zed""",,,-8.361648806569406,4.2152683654045315,5.625095136065963,,0.0015727660129080095,-0.007483218895921838,0.8465286009666546,0.5322883199803115
1603972932878196296,,3606,,1603972932,832028064,"""map_zed""",,,-8.370879819588723,4.236994031269045,5.625758793351864,,0.001600937099685432,-0.0063052596396913465,0.8467609269193231,0.531933843014343
