rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1605614900138796933,,9553,,1605614900,138130588,"""base_gps""",,0,11,56.158191599999995,10.2162173,76.863,"[2.0050559999999997, 0.0, 0.0, 0.0, 2.0050559999999997, 0.0, 0.0, 0.0, 6.086089]",2
1605614900234511055,,9554,,1605614900,233254653,"""base_gps""",,0,11,56.1581918,10.2162174,76.84100000000001,"[2.0050559999999997, 0.0, 0.0, 0.0, 2.0050559999999997, 0.0, 0.0, 0.0, 6.081156000000001]",2
1605614900338590991,,9555,,1605614900,338165256,"""base_gps""",,0,11,56.158191699999996,10.2162173,76.83500000000001,"[2.0050559999999997, 0.0, 0.0, 0.0, 2.0050559999999997, 0.0, 0.0, 0.0, 6.076224999999999]",2
1605614900437470341,,9556,,1605614900,436783291,"""base_gps""",,0,11,56.158191699999996,10.2162174,76.842,"[2.002225, 0.0, 0.0, 0.0, 2.002225, 0.0, 0.0, 0.0, 6.071296]",2
1605614900538608731,,9557,,1605614900,538218933,"""base_gps""",,0,11,56.1581918,10.2162173,76.84700000000001,"[2.002225, 0.0, 0.0, 0.0, 2.002225, 0.0, 0.0, 0.0, 6.066369000000001]",2
1605614900637234926,,9558,,1605614900,636699430,"""base_gps""",,0,11,56.1581919,10.216217499999999,76.822,"[2.002225, 0.0, 0.0, 0.0, 2.002225, 0.0, 0.0, 0.0, 6.061444000000001]",2
1605614900738269698,,9559,,1605614900,737384630,"""base_gps""",,0,11,56.1581919,10.216217499999999,76.83200000000001,"[2.002225, 0.0, 0.0, 0.0, 2.002225, 0.0, 0.0, 0.0, 6.056520999999999]",2
1605614900837901667,,9560,,1605614900,835400352,"""base_gps""",,0,11,56.158192,10.216217499999999,76.833,"[1.9993959999999997, 0.0, 0.0, 0.0, 1.9993959999999997, 0.0, 0.0, 0.0, 6.0516]",2
1605614900938873463,,9561,,1605614900,938288847,"""base_gps""",,0,11,56.158192,10.2162176,76.83800000000001,"[1.9993959999999997, 0.0, 0.0, 0.0, 1.9993959999999997, 0.0, 0.0, 0.0, 6.046681]",2
1605614901037721837,,9562,,1605614901,37110052,"""base_gps""",,0,11,56.158192,10.2162176,76.842,"[1.9993959999999997, 0.0, 0.0, 0.0, 1.9993959999999997, 0.0, 0.0, 0.0, 6.041764000000001]",2
