rosbagTimestamp,linear,x,y,z,angular,x,y,z
1605614900189150285,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614900688658373,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614901189287307,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614901688650045,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614902189656965,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614902689207159,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614903008035535,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614903107728559,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614903188395874,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614903207637938,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614903307685239,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614903407793468,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614903507682623,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614903607987911,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614903688743164,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614903707941099,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614903807973231,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614903907974452,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614904007951095,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614904107902458,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614904189209846,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614904207752539,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614904307712062,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614904407837028,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614904507854823,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614904607622279,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614904689205927,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614904707769485,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614904807916947,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614904907851957,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614905008155837,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614905107802459,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614905188476429,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614905207995264,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614905307783424,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614905407699650,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614905507726533,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614905608536467,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614905688896481,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614905708234642,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614905807891792,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614905907852018,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614906008031063,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614906107953688,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614906189214034,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614906207844729,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614906307955453,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614906408001151,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614906507906368,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614906607896578,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614906688808215,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614906708002886,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614906807791973,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614906907852584,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614907007930091,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614907107847116,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614907189131141,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614907208012111,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614907307844367,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614907407829648,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614907507918643,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614907607847187,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614907689135597,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614907707985431,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614907807800053,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614907907642805,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614908007683127,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614908107789657,,0.6,0.0,0.0,,0.0,0.0,0.0
