rosbagTimestamp,linear,x,y,z,angular,x,y,z
1605614978688628721,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614979188763040,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614979688919407,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614980189223678,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614980688875075,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614981189149231,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614981414248974,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614981514024768,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614981614254871,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614981688883026,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614981714225323,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614981814018333,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614981914352246,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614982014378667,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614982114182108,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614982188901719,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614982214250449,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614982314360806,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614982415228102,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614982514192172,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614982614140383,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614982689010812,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614982714206228,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614982814156583,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614982914022969,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614983014305713,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614983114386598,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614983188900030,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614983214459802,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614983314440493,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614983414082748,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614983514086063,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614983614107203,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614983688477113,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614983714056501,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614983814158538,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614983914279935,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614984014068944,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614984114057186,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614984189367621,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614984214071733,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614984314036008,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614984414104059,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614984514294545,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614984614252707,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614984688786363,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614984714121684,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614984813977093,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614984914050745,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614985014146701,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614985114083902,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614985190714258,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614985214139281,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614985313928897,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614985414107541,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614985513968998,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614985614302236,,0.6,0.0,0.0,,0.0,0.0,0.0
1605614985688595056,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614986189058225,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614986688401376,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614987188398648,,0.0,0.0,0.0,,0.0,0.0,0.0
1605614987688462446,,0.0,0.0,0.0,,0.0,0.0,0.0
