rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1605274318254637763,,0,,1605274318,184787558,"""map_zed""",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1605274318298316787,,1,,1605274318,251668558,"""map_zed""",,,-0.03433312329855009,-0.043599871843941714,0.004330096239584984,,0.002677211108566107,0.016032159545660483,0.001057159984836622,0.9998673336066886
1605274318363102818,,2,,1605274318,318414558,"""map_zed""",,,-0.03432906902674178,-0.04360531181102396,0.004359100148093234,,0.002718634859050664,0.016060946247055615,0.0010500885374786035,0.9998667672966313
1605274318429310786,,3,,1605274318,385168558,"""map_zed""",,,-0.03427472652185303,-0.043635050505489,0.0043760467138924015,,0.002707650375304737,0.016029370688073183,0.0010500885375488225,0.9998673038052863
1605274318496738193,,4,,1605274318,451915558,"""map_zed""",,,-0.03425868883642882,-0.04363545760503457,0.004384030206271679,,0.0026910899507316286,0.016027976283669743,0.0010139921503050395,0.9998674081252206
1605274318562881777,,5,,1605274318,518675558,"""map_zed""",,,-0.03423560898644159,-0.04365572169423784,0.00438860345162909,,0.0026855468513962096,0.016027975686582548,0.0010641843452648698,0.9998673708773472
1605274318631478062,,6,,1605274318,585548558,"""map_zed""",,,-0.03430315947301952,-0.043622469678607646,0.004409413483408713,,0.0026966212278624864,0.0160688310630844,0.0010285826850813526,0.9998667225785042
1605274318695569012,,7,,1605274318,652297558,"""map_zed""",,,-0.03426593584017931,-0.043630902320141544,0.004410157461798464,,0.002710400823903135,0.016025651105499614,0.0010358008930718401,0.9998673708800225
1605274318763369416,,8,,1605274318,719044558,"""map_zed""",,,-0.034252243684292596,-0.04364918783308638,0.004427466021381905,,0.0027048974259560386,0.016062801681018854,0.001042969174134526,0.9998667822001954
1605274318830392242,,9,,1605274318,785802558,"""map_zed""",,,-0.03423905236929878,-0.043658141270321,0.004433330508997142,,0.0026966212882143245,0.016055843197815892,0.0010358009238673278,0.9998669237699991
1605274318896299566,,10,,1605274318,852548558,"""map_zed""",,,-0.0342114044645745,-0.043669022694182914,0.004430412184801034,,0.00269385708290332,0.016013093391210362,0.0010285826928852204,0.9998676242341809
1605274318963812030,,11,,1605274318,919422558,"""map_zed""",,,-0.0342278028485001,-0.04367094576355656,0.004448533158648268,,0.0027131483060855183,0.01606280203992278,0.0010571599926354146,0.9998667449363667
1605274319032917569,,12,,1605274318,986193558,"""map_zed""",,,-0.03426369727421923,-0.04365863144412857,0.004447417026164472,,0.002707650314774601,0.016042842841577153,0.0010358008621777226,0.9998671026390994
1605274319096779781,,13,,1605274319,52940558,"""map_zed""",,,-0.03429888944814653,-0.04363213159151176,0.004514999956819053,,0.0027782730302358433,0.016085514534845108,0.0010285826696823925,0.9998662307723021
1605274319164702010,,14,,1605274319,119676558,"""map_zed""",,,-0.03426146016144196,-0.04363919384779877,0.004535753476910122,,0.0026855468512875804,0.01605398566256842,0.001006617551163308,0.9998670132090374
1605274319230379796,,15,,1605274319,186428558,"""map_zed""",,,-0.03427627888838037,-0.043633420169393464,0.0045320147266432855,,0.002699382812075176,0.016054451323320097,0.0010213134719812024,0.9998669535712904
1605274319296939160,,16,,1605274319,253302558,"""map_zed""",,,-0.03428796410835851,-0.04362316280607545,0.004521900651796873,,0.0027076504559356692,0.016036806844946967,0.0010213134948423644,0.9998672143709741
1605274319365991259,,17,,1605274319,320053558,"""map_zed""",,,-0.03425874077228771,-0.04364049077042457,0.004512455310057615,,0.0026993827518209702,0.016044701880554006,0.0010213134491839791,0.9998671100667137
1605274319430498918,,18,,1605274319,386807558,"""map_zed""",,,-0.03431622614687494,-0.04361493676899098,0.004527757744639405,,0.002751325143234598,0.016082734564826406,0.0010285827310250958,0.9998663500070593
1605274319496916329,,19,,1605274319,453555558,"""map_zed""",,,-0.0342868175278546,-0.043642877116797325,0.004529626254750118,,0.0026993828522808606,0.016062801800695872,0.0010500885609545083,0.9998667896497726
1605274319565538214,,20,,1605274319,520307558,"""map_zed""",,,-0.0342744260671486,-0.0436433181166891,0.004526550295553354,,0.002699382832036088,0.01608088237666546,0.0010066175585735368,0.9998665437324147
1605274319630224596,,21,,1605274319,587181558,"""map_zed""",,,-0.03424577101728959,-0.04365277037020368,0.004518758391871918,,0.002674426627141251,0.01603355244622337,0.0010066175512111228,0.9998673708843967
1605274319697042299,,22,,1605274319,653931558,"""map_zed""",,,-0.03424327068946324,-0.043651221618058025,0.0045221021343114344,,0.002707650516443017,0.01604702381232841,0.0010139921578131625,0.9998670579008747
1605274319764557259,,23,,1605274319,720684558,"""map_zed""",,,-0.03425820058662488,-0.04364548131824079,0.004546144450867687,,0.0027186349398651915,0.01609060934888462,0.0010213134947201562,0.9998663201816484
1605274319830638442,,24,,1605274319,787434558,"""map_zed""",,,-0.03425120269255753,-0.043659971803406736,0.004533213015899936,,0.002685546911395663,0.016029371165909086,0.0010213134948741194,0.9998673932159992
1605274319898103961,,25,,1605274319,854193558,"""map_zed""",,,-0.03424854391062598,-0.04366616725925841,0.004522232462109235,,0.002693856962393239,0.01603076358871128,0.001028582646871427,0.9998673410863901
1605274319965657226,,26,,1605274319,921058558,"""map_zed""",,,-0.03430711615041518,-0.04365266047415887,0.004529513498579994,,0.002732303434851654,0.01607022233889481,0.0010358008929436317,0.9998665958958868
1605274320032200910,,27,,1605274319,987812558,"""map_zed""",,,-0.03432625311672412,-0.043643092736527826,0.004516495079732456,,0.0026910899305334435,0.016046095975761995,0.0010285827081154455,0.9998671025974077
1605274320098492815,,28,,1605274320,54563558,"""map_zed""",,,-0.03433221733239049,-0.04364001519984629,0.004474040803320944,,0.0026716391588485254,0.01601774592060735,0.001035800885379944,0.9998676018735448
1605274320165456632,,29,,1605274320,121313558,"""map_zed""",,,-0.03424065350411802,-0.04367638021701452,0.004495244259304938,,0.0027048975266140566,0.016073931583932895,0.00100661759608258,0.9998666405945449
1605274320231846490,,30,,1605274320,188065558,"""map_zed""",,,-0.034413088250079826,-0.04360037446024015,0.00449586457653973,,0.002745903771006745,0.016094311927741762,0.001028582677351632,0.9998661786227839
1605274320299350954,,31,,1605274320,254822558,"""map_zed""",,,-0.03436034632860279,-0.04362068861723906,0.004505902519758715,,0.002685546871255495,0.016052594386010487,0.001021313479608813,0.9998670206433737
1605274320365902191,,32,,1605274320,321688558,"""map_zed""",,,-0.03433890728293514,-0.04363093689085013,0.0045082513152918955,,0.002685546871255495,0.016052594386010487,0.001021313479608813,0.9998670206433737
1605274320432343921,,33,,1605274320,388440558,"""map_zed""",,,-0.034322769325362205,-0.04363922193647391,0.004510357966955676,,0.002685546871255495,0.016052594386010487,0.001021313479608813,0.9998670206433737
1605274320498649683,,34,,1605274320,455191558,"""map_zed""",,,-0.03430856479345417,-0.043646599873910015,0.004512262055959477,,0.002685546871255495,0.016052594386010487,0.001021313479608813,0.9998670206433737
1605274320566245508,,35,,1605274320,521944558,"""map_zed""",,,-0.03429575724540806,-0.043653262555608814,0.004513985468383803,,0.002685546871255495,0.016052594386010487,0.001021313479608813,0.9998670206433737
1605274320632279170,,36,,1605274320,588689558,"""map_zed""",,,-0.03428416786728954,-0.043659290075311726,0.004515545433696284,,0.002685546871255495,0.016052594386010487,0.001021313479608813,0.9998670206433737
1605274320698685668,,37,,1605274320,655563558,"""map_zed""",,,-0.03427368117509937,-0.04366474762559897,0.004516957318719401,,0.002685546871255495,0.016052594386010487,0.001021313479608813,0.9998670206433737
1605274320766729082,,38,,1605274320,722325558,"""map_zed""",,,-0.03426418541012859,-0.04366968736053473,0.004518235558953061,,0.002685546871255495,0.016052594386010487,0.001021313479608813,0.9998670206433737
1605274320832563574,,39,,1605274320,789069558,"""map_zed""",,,-0.03425559116541004,-0.043674159571538036,0.004519392261590733,,0.002685546871255495,0.016052594386010487,0.001021313479608813,0.9998670206433737
1605274320899029337,,40,,1605274320,855823558,"""map_zed""",,,-0.03424781275926685,-0.043678207099447315,0.0045204399994871755,,0.002685546871255495,0.016052594386010487,0.001021313479608813,0.9998670206433737
