rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1605771374888323600,,0,,1605771374,816411416,"""map_zed""",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1605771374931020304,,1,,1605771374,883159416,"""map_zed""",,,3.3666002661488745e-05,1.5451909398632446e-05,-0.001361091876556548,,0.011345318026245822,-0.009513656045553869,0.00017263349522590946,0.999890366142812
1605771374997190608,,2,,1605771374,949910416,"""map_zed""",,,4.398219421119958e-05,-0.000328660308418563,-0.001382368780992383,,0.011359100415331025,-0.009524613774218904,0.00017263349136217192,0.9998901053455245
1605771375069022000,,3,,1605771375,16661416,"""map_zed""",,,0.0001900384829856432,0.00036586687208541024,-0.002557402282111233,,0.011368280037444948,-0.009633506303416646,0.00017263349905621218,0.9998889578163004
1605771375128862960,,4,,1605771375,83545416,"""map_zed""",,,0.0001268853639085743,0.0001975014796842811,-0.00225296362955053,,0.011343346924547722,-0.009557412019323197,0.00017263348878748515,0.9998899712236946
1605771375194934992,,5,,1605771375,150285416,"""map_zed""",,,2.5479824124889918e-05,3.598287824069929e-05,-0.0030154104815072894,,0.011417327547440046,-0.009652821430575829,0.00027295752315225464,0.9998881903314463
1605771375261929360,,6,,1605771375,217164416,"""map_zed""",,,6.0290411853665484e-05,-0.0013170571622834332,-0.0031543878326289474,,0.01134991367893589,-0.0096350526562579,0.0002441406253177881,0.9998891366622337
1605771375328180208,,7,,1605771375,283785416,"""map_zed""",,,0.00011988462630479704,-0.001112181841600203,-0.003681985515550608,,0.011357132444079291,-0.009688261980518314,0.0002114319813873523,0.9998885479987065
1605771375396368240,,8,,1605771375,350542416,"""map_zed""",,,0.0001159282886822985,-0.0012027552718588477,-0.003810627102923146,,0.011344661019447587,-0.009660536435763487,0.00021143197982319886,0.9998889578341412
1605771375464717616,,9,,1605771375,417414416,"""map_zed""",,,0.0001221109701883678,-0.000697494148654193,-0.00345539246646986,,0.01141145268090938,-0.00955195353689377,0.00012207031266029027,0.9998892558829598
1605771375528319856,,10,,1605771375,484165416,"""map_zed""",,,0.00010260657902734682,-0.0005177590246344121,-0.0036732233959888613,,0.01141863233053323,-0.009642009706844415,0.00012207031355707695,0.9998883095542981
1605771375595516080,,11,,1605771375,550912416,"""map_zed""",,,0.0002693245234495579,0.00043528258793158747,-0.0037664745714605435,,0.011414063768240954,-0.009639690354661454,0.0,0.9998883915308552
1605771375663887280,,12,,1605771375,617663416,"""map_zed""",,,-0.0002614231733231441,-9.861231072908622e-05,-0.0026990753952843556,,0.011457063777389382,-0.009501901113840874,0.0,0.9998892186461577
1605771375729698320,,13,,1605771375,684415416,"""map_zed""",,,-0.000471701983502417,-0.0011992496261232014,-0.0030442414019933505,,0.011427111091532183,-0.00962654230156499,0.0,0.9998883691769886
1605771375795957136,,14,,1605771375,751166416,"""map_zed""",,,-0.00031083960177913416,-0.00035983428332764245,-0.002972138918478303,,0.011447956799743522,-0.009583102551055047,0.00012207031265124352,0.9998885405531188
1605771375863461744,,15,,1605771375,818033416,"""map_zed""",,,-0.0002978588459272851,0.0009776702509600096,-0.0031472634723493436,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
1605771375929263856,,16,,1605771375,884787416,"""map_zed""",,,-0.00032481132123665706,0.0012497654543596678,-0.0032040244400584677,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
1605771375995985552,,17,,1605771375,951539416,"""map_zed""",,,-0.0003540734765310754,0.0013905367241579467,-0.003244198087052403,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
1605771376062676944,,18,,1605771376,18287416,"""map_zed""",,,-0.0003811377105494012,0.001505037246771472,-0.00327917728238642,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
1605771376128971056,,19,,1605771376,85035416,"""map_zed""",,,-0.0004057060000677575,0.0016070766733366423,-0.0033106684418478588,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
1605771376196070928,,20,,1605771376,151912416,"""map_zed""",,,-0.00042795715902047053,0.001699247805901187,-0.003339152942792473,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
1605771376265108016,,21,,1605771376,218664416,"""map_zed""",,,-0.00044809607837395564,0.0017826533303934508,-0.003364934978456197,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
1605771376330067856,,22,,1605771376,285411416,"""map_zed""",,,-0.00046632764909462825,0.00185815006358208,-0.003388272525192199,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
1605771376396873104,,23,,1605771376,352159416,"""map_zed""",,,-0.00048283068511681453,0.0019264942393976622,-0.003409397715152202,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
1605771376463703088,,24,,1605771376,418914416,"""map_zed""",,,-0.0004977728245039453,0.0019883564100939208,-0.003428520328746138,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
1605771376530393552,,25,,1605771376,485786416,"""map_zed""",,,-0.0005112956282873621,0.0020443549738604003,-0.003445830588609872,,0.011525143796171089,-0.009616475491368121,0.0,0.9998873408837625
