rosbagTimestamp,linear,x,y,z,angular,x,y,z
1603801120345153528,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603801121267835544,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603801122434975096,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603801122692096280,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603801122992554392,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1603801122992565848,,0.057042308151721954,0.0,0.0,,0.0,0.0,-0.0
1603801122992576536,,0.08993804454803467,0.0,0.0,,0.0,0.0,-0.0
1603801122992587608,,0.15023620426654816,0.0,0.0,,0.0,0.0,-0.0
1603801122992596824,,0.20780374109745026,0.0,0.0,,0.0,0.0,-0.0
1603801122992605784,,0.23520615696907043,0.0,0.0,,0.0,0.0,-0.0
1603801123233106136,,0.26810190081596375,0.0,0.0,,0.0,0.0,-0.0
1603801123420497976,,0.30099764466285706,0.0,0.0,,0.0,0.0,-0.0
1603801123420528536,,0.3667891025543213,0.0,0.0,,0.0,0.0,-0.0
1603801124088655544,,0.3996848464012146,0.0,0.0,,0.0,0.0,-0.0
1603801124662010104,,0.4325805902481079,0.0,0.0,,0.0,0.0,-0.0
1603801124662038744,,0.4654763340950012,0.0,0.0,,0.0,0.0,-0.0
1603801124776054936,,0.5093587636947632,0.0,0.0,,0.0,0.0,-0.0
1603801125978307224,,0.5367611646652222,0.0,0.0,,0.0,0.0,-0.0
1603801125978365080,,0.5641635656356812,0.0,0.0,,0.0,0.0,-0.0
1603801126498437048,,0.5970593094825745,0.0,0.0,,0.0,0.0,-0.0
1603801126735121848,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.0
1603801127386226456,,0.6957465410232544,0.0,0.0,,0.0,0.0,-0.0
1603801127386269016,,0.7341355681419373,0.0,0.0,,0.0,0.0,-0.0
1603801127799528184,,0.7341355681419373,0.0,0.0,,0.0,0.0,-0.0
1603801127799557656,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.048293132334947586
1603801127799570040,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.10309795290231705
1603801127799579768,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.17987608909606934
1603801127799593560,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.24566757678985596
1603801127799602520,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.32238146662712097
1603801127799610712,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.3881729543209076
1603801127799648152,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.44304201006889343
1603801127799700280,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.5088335275650024
1603801127799714552,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.5636383295059204
1603801127799723256,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.629429817199707
1603801128135776696,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.5636383295059204
1603801128136477080,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.4539644420146942
1603801128137006968,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.3114590644836426
1603801128137023416,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.20724637806415558
1603801128137052600,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.14145489037036896
1603801128137088600,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.08665008097887039
1603801129084278680,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.08665008097887039
1603801129763647800,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.14145489037036896
1603801130165454264,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.08665008097887039
1603801131144721848,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.08665008097887039
1603801131761430360,,0.7341355681419373,0.0,0.0,,0.0,0.0,0.02085859887301922
1603801132496617816,,0.7341355681419373,0.0,0.0,,0.0,0.0,-0.0
1603801132496627352,,0.7012398838996887,0.0,0.0,,0.0,0.0,-0.0
1603801132843415416,,0.673837423324585,0.0,0.0,,0.0,0.0,-0.0
1603801132843451800,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.0
1603801133762814072,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.0
1603801134640513208,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.0
1603801134883821432,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.0
1603801135184108984,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.10303369909524918
1603801135184139896,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.15783852338790894
1603801135184151544,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.2510645389556885
1603801135184166296,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.3168560266494751
1603801135184176440,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.2510645389556885
1603801135184187064,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.19625972211360931
1603801135599906200,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.11948157101869583
1603801135599939192,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.05369009077548981
1603801136425895256,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.15783852338790894
1603801136425931192,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.09204703569412231
1603801136425947000,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.009807685390114784
1603801136425956856,,0.6354483962059021,0.0,0.0,,0.0,0.0,-0.0
1603801137209828280,,0.6080459356307983,0.0,0.0,,0.0,0.0,-0.0
1603801137209856312,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.0
1603801137622059288,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.0
1603801138194061016,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.15783852338790894
1603801138194091384,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.27297359704971313
1603801138194106360,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.3661996126174927
1603801138194117112,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.48679593205451965
1603801138194126616,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.6183788776397705
1603801138194137144,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.7335140109062195
1603801138194145656,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.7883830666542053
1603801138194155192,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.8431878685951233
1603801138194166360,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.7609485387802124
1603801138194178072,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.6841703653335571
1603801138194188600,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.6293655633926392
1603801138194197016,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.5525873899459839
1603801138194205720,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.470348060131073
1603801138194227736,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.33876508474349976
1603801138194236984,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.26205119490623474
1603801139077799352,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.3168560266494751
1603801139077853048,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.42100444436073303
1603801139077869976,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.4977825880050659
1603801139077881560,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.5910086035728455
1603801139077923736,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.6458134055137634
1603801139077933624,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.7499618530273438
1603801139077942264,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.6568000912666321
1603801139077951544,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.6019310355186462
1603801139077963832,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.5361395478248596
1603801140229241592,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.470348060131073
1603801140229270328,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.3168560266494751
1603801140229312376,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.23461666703224182
1603801140229322936,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.1688251793384552
1603801140987015480,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.1688251793384552
1603801141919629560,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.1688251793384552
1603801141919711864,,0.5751502513885498,0.0,0.0,,0.0,0.0,-0.22362999618053436
