rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1603801119471648120,,138,,1603801119,468827864,"""gps""",,0,11,56.1584381,10.216263,43.555,"[708.251769, 0.0, 0.0, 0.0, 708.251769, 0.0, 0.0, 0.0, 4804.707856]",2
1603801120472291512,,139,,1603801120,469924376,"""gps""",,0,11,56.158442799999996,10.216268099999999,43.566,"[719.151489, 0.0, 0.0, 0.0, 719.151489, 0.0, 0.0, 0.0, 4760.448015999999]",2
1603801121468740120,,140,,1603801121,467917528,"""gps""",,0,11,56.158449399999995,10.216274,43.981,"[730.026361, 0.0, 0.0, 0.0, 730.026361, 0.0, 0.0, 0.0, 4782.967281000001]",2
1603801122468976952,,141,,1603801122,468171512,"""gps""",,0,11,56.158447599999995,10.216276299999999,43.541000000000004,"[740.2752639999999, 0.0, 0.0, 0.0, 740.2752639999999, 0.0, 0.0, 0.0, 4781.031024999999]",2
1603801123468707992,,142,,1603801123,468023480,"""gps""",,0,11,56.158446999999995,10.2162779,43.367000000000004,"[749.9382250000001, 0.0, 0.0, 0.0, 749.9382250000001, 0.0, 0.0, 0.0, 4778.265625]",2
1603801124466174488,,143,,1603801124,465500376,"""gps""",,0,11,56.1584436,10.2162785,42.7,"[754.491024, 0.0, 0.0, 0.0, 754.491024, 0.0, 0.0, 0.0, 4743.765625]",2
1603801125470101048,,144,,1603801125,469536792,"""gps""",,0,11,56.15844,10.2162799,42.35,"[758.947401, 0.0, 0.0, 0.0, 758.947401, 0.0, 0.0, 0.0, 4764.864784000001]",2
1603801126468717240,,145,,1603801126,468040088,"""gps""",,0,11,56.158432899999994,10.2162802,42.355000000000004,"[759.0025, 0.0, 0.0, 0.0, 759.0025, 0.0, 0.0, 0.0, 4755.205763999999]",2
1603801127469725624,,146,,1603801127,469094840,"""gps""",,0,11,56.1584212,10.216275699999999,42.219,"[758.947401, 0.0, 0.0, 0.0, 758.947401, 0.0, 0.0, 0.0, 4752.861481]",2
1603801128469426392,,147,,1603801128,468103096,"""gps""",,0,11,56.158425599999994,10.216282999999999,42.402,"[736.7424490000001, 0.0, 0.0, 0.0, 736.7424490000001, 0.0, 0.0, 0.0, 790.846884]",2
