rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1605087781623990550,,1,,1605087781,612445592,"""base_imu""",,13.375,8.5,-31.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087781638432451,,2,,1605087781,628620386,"""base_imu""",,13.75,8.5,-31.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087781690630005,,3,,1605087781,679872751,"""base_imu""",,13.75,9.5,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087781740352745,,4,,1605087781,729797840,"""base_imu""",,12.25,8.5,-32.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087781790952936,,5,,1605087781,779338121,"""base_imu""",,13.375,8.0625,-32.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087781841610535,,6,,1605087781,830051183,"""base_imu""",,14.1875,9.1875,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087781933143920,,7,,1605087781,879461050,"""base_imu""",,13.375,8.5,-32.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087781958992646,,8,,1605087781,941784143,"""base_imu""",,13.0,9.1875,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087781994302126,,9,,1605087781,979948282,"""base_imu""",,13.375,9.1875,-31.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782047445963,,10,,1605087782,32110929,"""base_imu""",,13.75,9.1875,-32.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782097252192,,11,,1605087782,81008195,"""base_imu""",,13.0,9.1875,-31.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782148304804,,12,,1605087782,133583307,"""base_imu""",,13.375,9.1875,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782198824257,,13,,1605087782,180906772,"""base_imu""",,13.375,9.875,-32.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782249953254,,14,,1605087782,234503030,"""base_imu""",,13.0,9.1875,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782296343954,,15,,1605087782,280818462,"""base_imu""",,13.375,9.875,-32.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782348345538,,16,,1605087782,333121061,"""base_imu""",,13.0,9.875,-32.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782398084854,,17,,1605087782,381230354,"""base_imu""",,13.0,9.875,-32.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782448448658,,18,,1605087782,433234214,"""base_imu""",,13.0,9.1875,-33.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782496133197,,19,,1605087782,481087684,"""base_imu""",,13.375,9.1875,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782548554786,,20,,1605087782,533026218,"""base_imu""",,12.6875,9.1875,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782597010055,,21,,1605087782,580867528,"""base_imu""",,13.75,9.1875,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782647977578,,22,,1605087782,633442878,"""base_imu""",,13.0,8.5,-32.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782698046786,,23,,1605087782,680590391,"""base_imu""",,13.375,9.1875,-32.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782749134374,,24,,1605087782,734102249,"""base_imu""",,13.375,8.75,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782797530187,,25,,1605087782,781302690,"""base_imu""",,14.5,8.5,-32.5,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782850491653,,26,,1605087782,833966255,"""base_imu""",,13.375,8.5,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782896275178,,27,,1605087782,880676031,"""base_imu""",,14.1875,9.875,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782947729203,,28,,1605087782,933021783,"""base_imu""",,13.75,9.5,-33.1875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087782996450523,,29,,1605087782,980765581,"""base_imu""",,13.0,8.75,-31.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605087783048758414,,30,,1605087783,33131837,"""base_imu""",,14.1875,9.1875,-32.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
