rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1605086773741701138,,1,,1605086773,709747314,"""base_imu""",,-3.6875,9.75,-34.25,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086773780575515,,2,,1605086773,757270097,"""base_imu""",,-1.75,10.1875,-34.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086773818574810,,3,,1605086773,801020145,"""base_imu""",,-2.1875,10.875,-34.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086773860238052,,4,,1605086773,848945617,"""base_imu""",,-1.5,10.875,-35.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086773910587092,,5,,1605086773,900351285,"""base_imu""",,-1.75,10.5,-33.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086773978334737,,6,,1605086773,949764251,"""base_imu""",,-1.75,10.5,-35.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774016129165,,7,,1605086774,1826524,"""base_imu""",,-1.75,10.5,-35.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774062728849,,8,,1605086774,50380945,"""base_imu""",,-2.5625,10.1875,-34.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774111888883,,9,,1605086774,99552869,"""base_imu""",,-1.5,10.1875,-35.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774162087810,,10,,1605086774,149839401,"""base_imu""",,-1.75,10.5,-35.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774211943916,,11,,1605086774,199653387,"""base_imu""",,-1.75,11.25,-35.75,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774262151418,,12,,1605086774,250187158,"""base_imu""",,-1.75,10.5,-35.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774315095817,,13,,1605086774,300311803,"""base_imu""",,-2.1875,10.875,-35.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774365190038,,14,,1605086774,351893663,"""base_imu""",,-2.5625,9.75,-34.25,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774414572154,,15,,1605086774,400375604,"""base_imu""",,-2.1875,10.5,-35.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774463795133,,16,,1605086774,450819492,"""base_imu""",,-2.1875,10.1875,-34.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774515523005,,17,,1605086774,500753402,"""base_imu""",,-2.1875,10.5,-35.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774564254426,,18,,1605086774,550755977,"""base_imu""",,-2.5625,10.1875,-33.875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774614147941,,19,,1605086774,600539684,"""base_imu""",,-1.5,10.1875,-35.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774664614071,,20,,1605086774,650867938,"""base_imu""",,-2.5625,10.5,-35.0625,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774716286390,,21,,1605086774,701299190,"""base_imu""",,-1.5,10.875,-34.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774765107924,,22,,1605086774,751077651,"""base_imu""",,-2.1875,10.1875,-35.375,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
1605086774813199562,,23,,1605086774,800044298,"""base_imu""",,-2.5625,10.5,-34.6875,"[0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002]"
